gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	category	subcategory	facet	surface_call_reason	induction_trigger	low_endogenous_expression	state_dependence
PLCD3	HGNC:9061	Q8N3E9	ENSG00000161714	113026.0	no	all	none	inner_leaflet_anchored	none	1	unclear
PLCG1	HGNC:9065	P19174	ENSG00000124181	5335.0	no	all	none	cytoplasmic	none	0	unclear
PLCXD2	HGNC:26462	Q0VAA5	ENSG00000240891	257068.0	no	all	none	endomembrane_resident	none	1	unclear
PLD1	HGNC:9067	Q13393	ENSG00000075651	5337.0	no	all	none	inner_leaflet_anchored	oncogenic	0	unclear
PLD5	HGNC:26879	Q8N7P1	ENSG00000180287	200150.0	no	all	none	cytoplasmic	none	1	unclear
PLEKHA4	HGNC:14339	Q9H4M7	ENSG00000105559	57664.0	no	all	none	inner_leaflet_anchored	none	1	unclear
PLEKHO2	HGNC:30026	Q8TD55	ENSG00000241839	80301.0	no	all	none	cytoplasmic	none	1	unclear
PLGLB1	HGNC:9072	Q02325	ENSG00000183281	5343.0	no	all	none	secreted_only	none	1	unclear
PLPP7	HGNC:28174	Q8NBV4	ENSG00000160539	84814.0	no	all	none	nuclear_envelope	none	0	unclear
PLSCR3	HGNC:16495	Q9NRY6	ENSG00000187838	57048.0	no	all	none	mitochondrial_internal	none	0	unclear
PMEL	HGNC:10880	P40967	ENSG00000185664	6490.0	no	all	none	pmhc_only_intracellular	none	0	unclear
PMIS2	HGNC:53649	A0A1W2PS18	ENSG00000283758	111216276.0	no	all	none	inner_leaflet_anchored	none	0	unclear
PNISR	HGNC:21222	Q8TF01	ENSG00000132424	25957.0	no	all	none	nuclear	none	0	unclear
PODN	HGNC:23174	Q7Z5L7	ENSG00000174348	127435.0	no	all	none	secreted_only	oncogenic	1	unclear
POMZP3	HGNC:9203	Q6PJE2	ENSG00000146707	22932.0	no	all	none	nuclear_envelope	none	1	unclear
POTEA	HGNC:33893	Q6S8J7	ENSG00000188877	340441.0	no	all	none	inner_leaflet_anchored	none	1	unclear
POTEB	HGNC:33734	A0A0A6YYL3	ENSG00000233917	100996331.0	no	all	none	inner_leaflet_anchored	none	1	unclear
POTED	HGNC:23822	Q86YR6	ENSG00000166351	317754.0	no	all	none	inner_leaflet_anchored	oncogenic	1	unclear
POTEE	HGNC:33895	Q6S8J3	ENSG00000188219	445582.0	no	all	none	inner_leaflet_anchored	oncogenic	1	unclear
POTEH	HGNC:133	Q6S545	ENSG00000198062	23784.0	no	all	none	inner_leaflet_anchored	oncogenic	1	unclear
PPP1R3F	HGNC:14944	Q6ZSY5	ENSG00000049769	89801.0	no	all	none	cytoplasmic	none	1	unclear
PPT2	HGNC:9326	Q9UMR5	ENSG00000221988	9374.0	no	all	none	endomembrane_resident	none	1	unclear
PRADC1	HGNC:16047	Q9BSG0	ENSG00000135617	84279.0	no	all	none	secreted_only	none	0	unclear
PRAF2	HGNC:28911	O60831	ENSG00000243279	11230.0	no	all	none	endomembrane_resident	none	0	unclear
PRAP1	HGNC:23304	Q96NZ9	ENSG00000165828	118471.0	no	all	none	secreted_only	stress_hypoxia	0	unclear
PRCD	HGNC:32528	Q00LT1	ENSG00000214140	768206.0	no	all	none	inner_leaflet_anchored	none	0	unclear
PRDX2	HGNC:9353	P32119	ENSG00000167815	7001.0	no	all	none	cytoplasmic	stress_hypoxia	1	unclear
PREP	HGNC:9358	P48147	ENSG00000085377	5550.0	no	all	none	cytoplasmic	none	0	unclear
PRF1	HGNC:9360	P14222	ENSG00000180644	5551.0	no	all	none	secreted_only	none	1	unclear
PRKCA	HGNC:9393	P17252	ENSG00000154229	5578.0	no	all	none	inner_leaflet_anchored	immune	0	unclear
PROK2	HGNC:18455	Q9HC23	ENSG00000163421	60675.0	no	all	none	secreted_only	oncogenic	0	unclear
PRR15L	HGNC:28149	Q9BU68	ENSG00000167183	79170.0	no	all	none	cytoplasmic	none	1	unclear
PRR27	HGNC:33193	Q6MZM9	ENSG00000187533	401137.0	no	all	none	secreted_only	none	1	unclear
PRR32	HGNC:34498	B1ATL7	ENSG00000183631	100130613.0	no	all	none	cytoplasmic	none	1	unclear
PRSS22	HGNC:14368	Q9GZN4	ENSG00000005001	64063.0	no	all	none	secreted_only	oncogenic	1	unclear
PRSS23	HGNC:14370	O95084	ENSG00000150687	11098.0	no	all	none	secreted_only	none	1	unclear
PRSS35	HGNC:21387	Q8N3Z0	ENSG00000146250	167681.0	no	all	none	secreted_only	oncogenic	1	unclear
PRSS37	HGNC:29211	A4D1T9	ENSG00000165076	136242.0	no	all	none	secreted_only	other	0	unclear
PRSS53	HGNC:34407	Q2L4Q9	ENSG00000151006	339105.0	no	all	none	secreted_only	none	1	unclear
PRSS54	HGNC:26336	Q6PEW0	ENSG00000103023	221191.0	no	all	none	secreted_only	none	0	unclear
PSAP	HGNC:9498	P07602	ENSG00000197746	5660.0	no	all	none	secreted_only	oncogenic	0	unclear
PSD2	HGNC:19092	Q9BQI7	ENSG00000146005	84249.0	no	all	none	inner_leaflet_anchored	none	1	unclear
PSEN1	HGNC:9508	P49768	ENSG00000080815	5663.0	no	all	none	endomembrane_resident	none	0	unclear
PSEN2	HGNC:9509	P49810	ENSG00000143801	5664.0	no	all	none	endomembrane_resident	none	0	unclear
PSG11	HGNC:9516	Q9UQ72	ENSG00000243130	5680.0	no	all	none	secreted_only	stress_hypoxia	0	unclear
PSG4	HGNC:9521	Q00888	ENSG00000243137	5672.0	no	all	none	secreted_only	none	0	unclear
PSG5	HGNC:9522	Q15238	ENSG00000204941	5673.0	no	all	none	secreted_only	none	0	unclear
PSG8	HGNC:9525	Q9UQ74	ENSG00000124467	440533.0	no	all	none	secreted_only	none	0	unclear
PTCHD3	HGNC:24776	Q3KNS1	ENSG00000182077	374308.0	no	all	none	endomembrane_resident	none	1	unclear
PTER	HGNC:9590	Q96BW5	ENSG00000165983	9317.0	no	all	none	cytoplasmic	none	1	unclear
PTGDS	HGNC:9592	P41222	ENSG00000107317	5730.0	no	all	none	secreted_only	oncogenic	0	unclear
PTK2B	HGNC:9612	Q14289	ENSG00000120899	2185.0	no	all	none	cytoplasmic	other	0	unclear
PTOV1	HGNC:9632	Q86YD1	ENSG00000104960	53635.0	no	all	none	cytoplasmic	none	0	unclear
PTPN22	HGNC:9652	Q9Y2R2	ENSG00000134242	26191.0	no	all	none	cytoplasmic	none	1	unclear
PTPN4	HGNC:9656	P29074	ENSG00000088179	5775.0	no	all	none	inner_leaflet_anchored	none	0	unclear
PTX3	HGNC:9692	P26022	ENSG00000163661	5806.0	no	all	none	secreted_only	oncogenic	0	unclear
PTX4	HGNC:14171	Q96A99	ENSG00000251692	390667.0	no	all	none	secreted_only	none	1	unclear
PXDC1	HGNC:21361	Q5TGL8	ENSG00000168994	221749.0	no	all	none	inner_leaflet_anchored	none	1	unclear
PYCARD	HGNC:16608	Q9ULZ3	ENSG00000103490	29108.0	no	all	none	cytoplasmic	oncogenic	0	unclear
QPCT	HGNC:9753	Q16769	ENSG00000115828	25797.0	no	all	none	endomembrane_resident	none	1	unclear
R3HDML	HGNC:16249	Q9H3Y0	ENSG00000101074	140902.0	no	all	none	secreted_only	other	0	unclear
RAB13	HGNC:9762	P51153	ENSG00000143545	5872.0	no	all	none	inner_leaflet_anchored	immune	0	unclear
RAB22A	HGNC:9764	Q9UL26	ENSG00000124209	57403.0	no	all	none	inner_leaflet_anchored	none	0	unclear
RAB27B	HGNC:9767	O00194	ENSG00000041353	5874.0	no	all	none	inner_leaflet_anchored	oncogenic	0	unclear
RALA	HGNC:9839	P11233	ENSG00000006451	5898.0	no	all	none	inner_leaflet_anchored	immune	0	unclear
RALBP1	HGNC:9841	Q15311	ENSG00000017797	10928.0	no	all	none	cytoplasmic	none	0	unclear
RALGAPA2	HGNC:16207	Q2PPJ7	ENSG00000188559	57186.0	no	all	none	cytoplasmic	none	1	unclear
RAPGEF2	HGNC:16854	Q9Y4G8	ENSG00000109756	9693.0	no	all	none	cytoplasmic	immune	0	unclear
RASA4B	HGNC:35202	C9J798	ENSG00000170667	100271927.0	no	all	none	inner_leaflet_anchored	none	1	unclear
RASGRP4	HGNC:18958	Q8TDF6	ENSG00000171777	115727.0	no	all	none	inner_leaflet_anchored	immune	0	unclear
RASL10B	HGNC:30295	Q96S79	ENSG00000270885	91608.0	no	all	none	inner_leaflet_anchored	none	1	unclear
RCCD1	HGNC:30457	A6NED2	ENSG00000166965	91433.0	no	all	none	cytoplasmic	none	1	unclear
RDX	HGNC:9944	P35241	ENSG00000137710	5962.0	no	all	none	inner_leaflet_anchored	none	0	unclear
RETNLB	HGNC:20388	Q9BQ08	ENSG00000163515	84666.0	no	all	none	secreted_only	oncogenic	0	unclear
RFPL3	HGNC:9980	O75679	ENSG00000128276	10738.0	no	all	none	nuclear	none	1	unclear
RFTN2	HGNC:26402	Q52LD8	ENSG00000162944	130132.0	no	all	none	inner_leaflet_anchored	immune	1	unclear
RGS14	HGNC:9996	O43566	ENSG00000169220	10636.0	no	all	none	cytoplasmic	immune	0	unclear
RGS19	HGNC:13735	P49795	ENSG00000171700	10287.0	no	all	none	cytoplasmic	immune	0	unclear
RGS8	HGNC:16810	P57771	ENSG00000135824	85397.0	no	all	none	cytoplasmic	immune	1	unclear
RHBDL3	HGNC:16502	P58872	ENSG00000141314	162494.0	no	all	none	endomembrane_resident	none	1	unclear
RHOA	HGNC:667	P61586	ENSG00000067560	387.0	no	all	none	inner_leaflet_anchored	immune	0	unclear
RIGI	HGNC:19102	O95786	ENSG00000107201	23586.0	no	all	none	cytoplasmic	none	0	unclear
RIMS2	HGNC:17283	Q9UQ26	ENSG00000176406	9699.0	no	all	none	cytoplasmic	immune	0	unclear
RIMS4	HGNC:16183	Q9H426	ENSG00000101098	140730.0	no	all	none	cytoplasmic	none	1	unclear
RIPK1	HGNC:10019	Q13546	ENSG00000137275	8737.0	no	all	none	cytoplasmic	none	0	unclear
RNASE12	HGNC:24211	Q5GAN4	ENSG00000258436	493901.0	no	all	none	secreted_only	none	0	unclear
RNASE13	HGNC:25285	Q5GAN3	ENSG00000206150	440163.0	no	all	none	secreted_only	none	1	unclear
RNASE4	HGNC:10047	P34096	ENSG00000258818	6038.0	no	all	none	secreted_only	oncogenic	0	unclear
RNF11	HGNC:10056	Q9Y3C5	ENSG00000123091	26994.0	no	all	none	cytoplasmic	none	1	unclear
RNF114	HGNC:13094	Q9Y508	ENSG00000124226	55905.0	no	all	none	cytoplasmic	none	0	unclear
RNF13	HGNC:10057	O43567	ENSG00000082996	11342.0	no	all	none	endomembrane_resident	none	0	unclear
RNF146	HGNC:21336	Q9NTX7	ENSG00000118518	81847.0	no	all	none	cytoplasmic	stress_hypoxia	0	unclear
RNF149	HGNC:23137	Q8NC42	ENSG00000163162	284996.0	no	all	none	endomembrane_resident	stress_hypoxia	1	unclear
RNF152	HGNC:26811	Q8N8N0	ENSG00000176641	220441.0	no	all	none	endomembrane_resident	none	1	unclear
RNF180	HGNC:27752	Q86T96	ENSG00000164197	285671.0	no	all	none	endomembrane_resident	none	1	unclear
RNF217	HGNC:21487	Q8TC41	ENSG00000146373	154214.0	no	all	none	cytoplasmic	oncogenic	1	unclear
RNF39	HGNC:18064	Q9H2S5	ENSG00000204618	80352.0	no	all	none	cytoplasmic	none	1	unclear
RNFT2	HGNC:25905	Q96EX2	ENSG00000135119	84900.0	no	all	none	endomembrane_resident	none	1	unclear
RP2	HGNC:10274	O75695	ENSG00000102218	6102.0	no	all	none	inner_leaflet_anchored	stress_hypoxia	1	unclear
RPLP0	HGNC:10371	P05388	ENSG00000089157	6175.0	no	all	none	cytoplasmic	none	0	unclear
RPLP2	HGNC:10377	P05387	ENSG00000177600	6181.0	no	all	none	cytoplasmic	none	0	unclear
RPRM	HGNC:24201	Q9NS64	ENSG00000177519	56475.0	no	all	none	secreted_only	stress_hypoxia	1	unclear
RRM2	HGNC:10452	P31350	ENSG00000171848	6241.0	no	all	none	cytoplasmic	none	0	unclear
RRP12	HGNC:29100	Q5JTH9	ENSG00000052749	23223.0	no	all	none	nuclear	none	0	unclear
RSPO3	HGNC:20866	Q9BXY4	ENSG00000146374	84870.0	no	all	none	secreted_only	oncogenic	0	unclear
RSPRY1	HGNC:29420	Q96DX4	ENSG00000159579	89970.0	no	all	none	cytoplasmic	none	1	unclear
RTBDN	HGNC:30310	Q9BSG5	ENSG00000132026	83546.0	no	all	none	secreted_only	stress_hypoxia	0	unclear
RTL3	HGNC:22997	Q8N8U3	ENSG00000179300	203430.0	no	all	none	cytoplasmic	none	1	unclear
RTL4	HGNC:25214	Q6ZR62	ENSG00000187823	340595.0	no	all	none	secreted_only	other	1	unclear
RTL6	HGNC:13343	Q6ICC9	ENSG00000188636	84247.0	no	all	none	secreted_only	immune	1	unclear
RTL8C	HGNC:2569	O15255	ENSG00000134590	8933.0	no	all	none	cytoplasmic	none	1	unclear
RTN2	HGNC:10468	O75298	ENSG00000125744	6253.0	no	all	none	endomembrane_resident	none	1	unclear
RTN3	HGNC:10469	O95197	ENSG00000133318	10313.0	no	all	none	endomembrane_resident	infection	0	unclear
S100A3	HGNC:10493	P33764	ENSG00000188015	6274.0	no	all	none	cytoplasmic	none	0	unclear
SAMD10	HGNC:16129	Q9BYL1	ENSG00000130590	140700.0	no	all	none	inner_leaflet_anchored	none	1	unclear
SAMD12	HGNC:31750	Q8N8I0	ENSG00000177570	401474.0	no	all	none	cytoplasmic	none	1	unclear
SAPCD1	HGNC:13938	Q5SSQ6	ENSG00000228727	401251.0	no	all	none	nuclear	none	1	unclear
SAPCD2	HGNC:28055	Q86UD0	ENSG00000186193	89958.0	no	all	none	cytoplasmic	none	1	unclear
SART3	HGNC:16860	Q15020	ENSG00000075856	9733.0	no	all	none	pmhc_only_intracellular	none	0	unclear
SCG2	HGNC:10575	P13521	ENSG00000171951	7857.0	no	all	none	secreted_only	oncogenic	1	unclear
SCPEP1	HGNC:29507	Q9HB40	ENSG00000121064	59342.0	no	all	none	secreted_only	none	1	unclear
SCPPPQ1	HGNC:56851	A0A411D538		105377321.0	no	all	none	secreted_only	none	0	unclear
SCRG1	HGNC:17036	O75711	ENSG00000164106	11341.0	no	all	none	secreted_only	other	1	unclear
SCRIB	HGNC:30377	Q14160	ENSG00000180900	23513.0	no	all	none	inner_leaflet_anchored	oncogenic	0	unclear
SDIM1	HGNC:38749	Q6ZPB5		100505705.0	no	all	none	cytoplasmic	none	1	unclear
SELENOF	HGNC:17705	O60613	ENSG00000183291	9403.0	no	all	none	endomembrane_resident	none	0	unclear
SELENOP	HGNC:10751	P49908	ENSG00000250722	6414.0	no	all	none	secreted_only	oncogenic	0	unclear
SELENOS	HGNC:30396	Q9BQE4	ENSG00000131871	55829.0	no	all	none	endomembrane_resident	immune	0	unclear
SEMA3C	HGNC:10725	Q99985	ENSG00000075223	10512.0	no	all	none	secreted_only	oncogenic	0	unclear
SEMA3E	HGNC:10727	O15041	ENSG00000170381	9723.0	no	all	none	secreted_only	oncogenic	0	unclear
SEMA3G	HGNC:30400	Q9NS98	ENSG00000010319	56920.0	no	all	none	secreted_only	oncogenic	1	unclear
SERPINB2	HGNC:8584	P05120	ENSG00000197632	5055.0	no	all	none	cytoplasmic	oncogenic	0	unclear
SERPINB5	HGNC:8949	P36952	ENSG00000206075	5268.0	no	all	none	cytoplasmic	oncogenic	0	unclear
SFTA2	HGNC:18386	Q6UW10	ENSG00000196260	389376.0	no	all	none	secreted_only	none	1	unclear
SFTPA2	HGNC:10799	Q8IWL1	ENSG00000185303	729238.0	no	all	none	secreted_only	none	0	unclear
SGPL1	HGNC:10817	O95470	ENSG00000166224	8879.0	no	all	none	endomembrane_resident	none	0	unclear
SGSH	HGNC:10818	P51688	ENSG00000181523	6448.0	no	all	none	endomembrane_resident	none	1	unclear
SGSM2	HGNC:29026	O43147	ENSG00000141258	9905.0	no	all	none	cytoplasmic	other	0	unclear
SH3TC2	HGNC:29427	Q8TF17	ENSG00000169247	79628.0	no	all	none	cytoplasmic	none	0	unclear
SH3YL1	HGNC:29546	Q96HL8	ENSG00000035115	26751.0	no	all	none	cytoplasmic	none	0	unclear
SHANK1	HGNC:15474	Q9Y566	ENSG00000161681	50944.0	no	all	none	cytoplasmic	none	0	unclear
SHANK2	HGNC:14295	Q9UPX8	ENSG00000162105	22941.0	no	all	none	cytoplasmic	none	0	unclear
SHBG	HGNC:10839	P04278	ENSG00000129214	6462.0	no	all	none	secreted_only	none	0	unclear
SHISA2	HGNC:20366	Q6UWI4	ENSG00000180730	387914.0	no	all	none	endomembrane_resident	oncogenic	1	unclear
SHISA3	HGNC:25159	A0PJX4	ENSG00000178343	152573.0	no	all	none	endomembrane_resident	immune	1	unclear
SHISAL1	HGNC:29335	Q3SXP7	ENSG00000138944	85352.0	no	all	none	endomembrane_resident	none	1	unclear
SHISAL2A	HGNC:28757	Q6UWV7	ENSG00000182183	348378.0	no	all	none	endomembrane_resident	none	1	unclear
SHKBP1	HGNC:19214	Q8TBC3	ENSG00000160410	92799.0	no	all	none	cytoplasmic	none	1	unclear
SHROOM1	HGNC:24084	Q2M3G4	ENSG00000164403	134549.0	no	all	none	cytoplasmic	none	1	unclear
SHROOM2	HGNC:630	Q13796	ENSG00000146950	357.0	no	all	none	inner_leaflet_anchored	none	1	unclear
SHROOM3	HGNC:30422	Q8TF72	ENSG00000138771	57619.0	no	all	none	cytoplasmic	none	1	unclear
SIAE	HGNC:18187	Q9HAT2	ENSG00000110013	54414.0	no	all	none	secreted_only	oncogenic	0	unclear
SIPA1L3	HGNC:23801	O60292	ENSG00000105738	23094.0	no	all	none	cytoplasmic	none	1	unclear
SIRT2	HGNC:10886	Q8IXJ6	ENSG00000068903	22933.0	no	all	none	cytoplasmic	none	0	unclear
SKAP1	HGNC:15605	Q86WV1	ENSG00000141293	8631.0	no	all	none	cytoplasmic	none	0	unclear
SLC10A3	HGNC:22979	P09131	ENSG00000126903	8273.0	no	all	none	endomembrane_resident	none	1	unclear
SLC10A4	HGNC:22980	Q96EP9	ENSG00000145248	201780.0	no	all	none	endomembrane_resident	immune	1	unclear
SLC10A7	HGNC:23088	Q0GE19	ENSG00000120519	84068.0	no	all	none	endomembrane_resident	none	0	unclear
SLC11A1	HGNC:10907	P49279	ENSG00000018280	6556.0	no	all	none	endomembrane_resident	infection	0	unclear
SLC12A9	HGNC:17435	Q9BXP2	ENSG00000146828	56996.0	no	all	none	endomembrane_resident	none	0	unclear
SLC15A3	HGNC:18068	Q8IY34	ENSG00000110446	51296.0	no	all	none	endomembrane_resident	none	1	unclear
SLC15A5	HGNC:33455	A6NIM6	ENSG00000188991	729025.0	no	all	none	endomembrane_resident	none	1	unclear
SLC17A6	HGNC:16703	Q9P2U8	ENSG00000091664	57084.0	no	all	none	endomembrane_resident	none	0	unclear
SLC17A7	HGNC:16704	Q9P2U7	ENSG00000104888	57030.0	no	all	none	endomembrane_resident	none	0	unclear
SLC18A3	HGNC:10936	Q16572	ENSG00000187714	6572.0	no	all	none	endomembrane_resident	none	1	unclear
SLC18B1	HGNC:21573	Q6NT16	ENSG00000146409	116843.0	no	all	none	endomembrane_resident	immune	0	unclear
SLC22A10	HGNC:18057	Q63ZE4	ENSG00000184999	387775.0	no	all	none	endomembrane_resident	none	1	unclear
SLC24A5	HGNC:20611	Q71RS6	ENSG00000188467	283652.0	no	all	none	endomembrane_resident	none	0	unclear
SLC2A6	HGNC:11011	Q9UGQ3	ENSG00000160326	11182.0	no	all	none	endomembrane_resident	none	1	unclear
SLC30A6	HGNC:19305	Q6NXT4	ENSG00000152683	55676.0	no	all	none	endomembrane_resident	none	0	unclear
SLC33A1	HGNC:95	O00400	ENSG00000169359	9197.0	no	all	none	endomembrane_resident	none	0	unclear
SLC35F4	HGNC:19845	A4IF30	ENSG00000151812	341880.0	no	all	none	endomembrane_resident	none	1	unclear
SLC35G1	HGNC:26607	Q2M3R5	ENSG00000176273	159371.0	no	all	none	endomembrane_resident	none	1	unclear
SLC35H1	HGNC:17117	Q9NQQ7	ENSG00000080189	51006.0	no	all	none	endomembrane_resident	none	1	unclear
SLC36A3	HGNC:19659	Q495N2	ENSG00000186334	285641.0	no	all	none	endomembrane_resident	none	1	unclear
SLC37A3	HGNC:20651	Q8NCC5	ENSG00000157800	84255.0	no	all	none	endomembrane_resident	none	1	unclear
SLC38A12	HGNC:25984	Q8NE00	ENSG00000109066	54868.0	no	all	none	endomembrane_resident	none	1	unclear
SLC39A13	HGNC:20859	Q96H72	ENSG00000165915	91252.0	no	all	none	endomembrane_resident	none	0	unclear
SLC45A1	HGNC:17939	Q9Y2W3	ENSG00000162426	50651.0	no	all	none	endomembrane_resident	none	0	unclear
SLC45A2	HGNC:16472	Q9UMX9	ENSG00000164175	51151.0	no	all	none	endomembrane_resident	none	0	unclear
SLC46A3	HGNC:27501	Q7Z3Q1	ENSG00000139508	283537.0	no	all	none	endomembrane_resident	none	0	unclear
SLC60A1	HGNC:25433	Q8N468	ENSG00000174514	148808.0	no	all	none	endomembrane_resident	none	1	unclear
SLC66A1	HGNC:26001	Q6ZP29	ENSG00000040487	54896.0	no	all	none	endomembrane_resident	stress_hypoxia	0	unclear
SLC67A2	HGNC:28158	Q8NBP5	ENSG00000135953	84804.0	no	all	none	endomembrane_resident	none	1	unclear
SLC6A17	HGNC:31399	Q9H1V8	ENSG00000197106	388662.0	no	all	none	endomembrane_resident	none	0	unclear
SLC71A2	HGNC:23376	Q5SR56	ENSG00000148110	84641.0	no	all	none	endomembrane_resident	none	1	unclear
SLC7A14	HGNC:29326	Q8TBB6	ENSG00000013293	57709.0	no	all	none	endomembrane_resident	none	0	unclear
SLC8B1	HGNC:26175	Q6J4K2	ENSG00000089060	80024.0	no	all	none	mitochondrial_internal	none	0	unclear
SLC9D1	HGNC:20329	Q6UWJ1	ENSG00000150403	55002.0	no	all	none	endomembrane_resident	none	1	unclear
SLIT2	HGNC:11086	O94813	ENSG00000145147	9353.0	no	all	none	secreted_only	none	0	unclear
SLIT3	HGNC:11087	O75094	ENSG00000184347	6586.0	no	all	none	secreted_only	oncogenic	0	unclear
SLURP2	HGNC:25549	P0DP57	ENSG00000283992	432355.0	no	all	none	secreted_only	immune	1	unclear
SMC3	HGNC:2468	Q9UQE7	ENSG00000108055	9126.0	no	all	none	nuclear	none	0	unclear
SMIM21	HGNC:27598	Q3B7S5	ENSG00000206026	284274.0	no	all	none	cytoplasmic	none	1	unclear
SMIM30	HGNC:48953	A4D0T7	ENSG00000214194	401397.0	no	all	none	endomembrane_resident	none	1	unclear
SMIM47	HGNC:53452	D0EPY3	ENSG00000261341	105372440.0	no	all	none	endomembrane_resident	none	1	unclear
SMIM48	HGNC:58752	A0A494C1I1	ENSG00000286190	728392.0	no	all	none	endomembrane_resident	none	0	unclear
SMIM7	HGNC:28419	Q9BQ49	ENSG00000214046	79086.0	no	all	none	endomembrane_resident	none	1	unclear
SMLR1	HGNC:44670	H3BR10	ENSG00000256162	100507203.0	no	all	none	endomembrane_resident	none	0	unclear
SMPD2	HGNC:11121	O60906	ENSG00000135587	6610.0	no	all	none	inner_leaflet_anchored	oncogenic	0	unclear
SMPD4	HGNC:32949	Q9NXE4	ENSG00000136699	55627.0	no	all	none	endomembrane_resident	none	0	unclear
SMPDL3A	HGNC:17389	Q92484	ENSG00000172594	10924.0	no	all	none	secreted_only	immune	1	unclear
SNAP25	HGNC:11132	P60880	ENSG00000132639	6616.0	no	all	none	inner_leaflet_anchored	none	1	unclear
SNTB2	HGNC:11169	Q13425	ENSG00000168807	6645.0	no	all	none	inner_leaflet_anchored	none	0	unclear
SNTG2	HGNC:13741	Q9NY99	ENSG00000172554	54221.0	no	all	none	inner_leaflet_anchored	none	1	unclear
SOCS3	HGNC:19391	O14543	ENSG00000184557	9021.0	no	all	none	cytoplasmic	none	0	unclear
SOD2	HGNC:11180	P04179	ENSG00000291237	6648.0	no	all	none	mitochondrial_internal	none	0	unclear
SORBS1	HGNC:14565	Q9BX66	ENSG00000095637	10580.0	no	all	none	inner_leaflet_anchored	none	0	unclear
SPAAR	HGNC:27244	A0A1B0GVQ0	ENSG00000235387	158376.0	no	all	none	endomembrane_resident	none	1	unclear
SPACA7	HGNC:29575	Q96KW9	ENSG00000153498	122258.0	no	all	none	secreted_only	other	0	unclear
SPACDR	HGNC:22135	Q8IZ16	ENSG00000185955	402573.0	no	all	none	endomembrane_resident	none	0	unclear
SPADH	HGNC:55808	A0A494C103	ENSG00000286135	112577516.0	no	all	none	secreted_only	none	1	unclear
SPAG1	HGNC:11212	Q07617	ENSG00000104450	6674.0	no	all	none	cytoplasmic	none	1	unclear
SPAG9	HGNC:14524	O60271	ENSG00000008294	9043.0	no	all	none	cytoplasmic	none	1	unclear
SPATA12	HGNC:23221	Q7Z6I5	ENSG00000186451	353324.0	no	all	none	cytoplasmic	none	1	unclear
SPATA31A3	HGNC:32003	Q5VYP0	ENSG00000275969	727830.0	no	all	none	endomembrane_resident	none	0	unclear
SPATA31A7	HGNC:32007	Q8IWB4	ENSG00000276040	26165.0	no	all	none	endomembrane_resident	none	0	unclear
SPATA31E1	HGNC:26672	Q6ZUB1	ENSG00000177992	286234.0	no	all	none	cytoplasmic	none	0	unclear
SPEF1	HGNC:15874	Q9Y4P9	ENSG00000101222	25876.0	no	all	none	cytoplasmic	none	1	unclear
SPG11	HGNC:11226	Q96JI7	ENSG00000104133	80208.0	no	all	none	endomembrane_resident	none	1	unclear
SPINK14	HGNC:33825	Q6IE38	ENSG00000196800	408187.0	no	all	none	secreted_only	none	1	unclear
SPINK4	HGNC:16646	O60575	ENSG00000122711	27290.0	no	all	none	secreted_only	oncogenic	0	unclear
SPINK5	HGNC:15464	Q9NQ38	ENSG00000133710	11005.0	no	all	none	secreted_only	oncogenic	1	unclear
SPINK6	HGNC:29486	Q6UWN8	ENSG00000178172	404203.0	no	all	none	secreted_only	oncogenic	1	unclear
SPINK7	HGNC:24643	P58062	ENSG00000145879	84651.0	no	all	none	secreted_only	oncogenic	0	unclear
SPINT4	HGNC:16130	Q6UDR6	ENSG00000149651	391253.0	no	all	none	secreted_only	none	0	unclear
SPIRE1	HGNC:30622	Q08AE8	ENSG00000134278	56907.0	no	all	none	cytoplasmic	none	0	unclear
SPNS3	HGNC:28433	Q6ZMD2	ENSG00000182557	201305.0	no	all	none	endomembrane_resident	none	1	unclear
SPOCK1	HGNC:11251	Q08629	ENSG00000152377	6695.0	no	all	none	secreted_only	oncogenic	0	unclear
SPOCK3	HGNC:13565	Q9BQ16	ENSG00000196104	50859.0	no	all	none	secreted_only	oncogenic	1	unclear
SPPL2A	HGNC:30227	Q8TCT8	ENSG00000138600	84888.0	no	all	none	endomembrane_resident	none	1	unclear
SPPL3	HGNC:30424	Q8TCT6	ENSG00000157837	121665.0	no	all	none	endomembrane_resident	oncogenic	0	unclear
SPRR2A	HGNC:11261	P35326	ENSG00000241794	6700.0	no	all	none	cytoplasmic	immune	0	unclear
SPRR2G	HGNC:11267	Q9BYE4	ENSG00000159516	6706.0	no	all	none	cytoplasmic	none	1	unclear
SPRYD3	HGNC:25920	Q8NCJ5	ENSG00000167778	84926.0	no	all	none	cytoplasmic	none	1	unclear
SQSTM1	HGNC:11280	Q13501	ENSG00000161011	8878.0	no	all	none	cytoplasmic	none	0	unclear
SRPX	HGNC:11309	P78539	ENSG00000101955	8406.0	no	all	none	secreted_only	none	1	unclear
SSC4D	HGNC:14461	Q8WTU2	ENSG00000146700	136853.0	no	all	none	secreted_only	none	0	unclear
SSC5D	HGNC:26641	A1L4H1	ENSG00000179954	284297.0	no	all	none	secreted_only	none	1	unclear
SSR1	HGNC:11323	P43307	ENSG00000124783	6745.0	no	all	none	endomembrane_resident	none	0	unclear
