gene_symbol	uniprot_acc	hgnc_id	model	prompt_variant	replicate	predicted_verdict	predicted_reason	is_match	ground_truth_verdict	ground_truth_reason
CD19	P15391	HGNC:1633	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CD19	P15391	HGNC:1633	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CD24	P25063	HGNC:1645	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
CD24	P25063	HGNC:1645	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
CD24	P25063	HGNC:1645	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
CD276	Q5ZPR3	HGNC:19137	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CD276	Q5ZPR3	HGNC:19137	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CD276	Q5ZPR3	HGNC:19137	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CD63	P08962	HGNC:1692	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	contextual	lysosomal_exocytosis
CD63	P08962	HGNC:1692	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	contextual	lysosomal_exocytosis
CD63	P08962	HGNC:1692	claude-sonnet-4-6	web_ncbi	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
CD68	P34810	HGNC:1693	claude-sonnet-4-6	web_ncbi	1	contextual	dual_localization	1	contextual	dual_localization
CD68	P34810	HGNC:1693	claude-sonnet-4-6	web_ncbi	2	contextual	dual_localization	1	contextual	dual_localization
CD68	P34810	HGNC:1693	claude-sonnet-4-6	web_ncbi	3	contextual	dual_localization	1	contextual	dual_localization
CD74	P04233	HGNC:1697	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CD74	P04233	HGNC:1697	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CD74	P04233	HGNC:1697	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CEACAM5	P06731	HGNC:1817	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
CEACAM5	P06731	HGNC:1817	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
CEACAM5	P06731	HGNC:1817	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
CEACAM6	P40199	HGNC:1818	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
CEACAM6	P40199	HGNC:1818	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
CEACAM6	P40199	HGNC:1818	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
CLDN18	P56856	HGNC:2039	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
CLDN18	P56856	HGNC:2039	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
CLDN18	P56856	HGNC:2039	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
CLDN6	P56747	HGNC:2048	claude-sonnet-4-6	web_ncbi	1	contextual	tissue_restricted_surface	1	yes	multipass_with_exposed_loops
CLDN6	P56747	HGNC:2048	claude-sonnet-4-6	web_ncbi	2	contextual	cell_state_induced	1	yes	multipass_with_exposed_loops
CLDN6	P56747	HGNC:2048	claude-sonnet-4-6	web_ncbi	3	contextual	cell_state_induced	1	yes	multipass_with_exposed_loops
CRISP1	P54107	HGNC:304	claude-sonnet-4-6	web_ncbi	1	contextual	tissue_restricted_surface	1	contextual	stable_surface_attachment
CRISP1	P54107	HGNC:304	claude-sonnet-4-6	web_ncbi	2	contextual	tissue_restricted_surface	1	contextual	stable_surface_attachment
CRISP1	P54107	HGNC:304	claude-sonnet-4-6	web_ncbi	3	contextual	tissue_restricted_surface	1	contextual	stable_surface_attachment
CSPG4	Q6UVK1	HGNC:2466	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CSPG4	Q6UVK1	HGNC:2466	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
CSPG4	Q6UVK1	HGNC:2466	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
DLK1	P80370	HGNC:2907	claude-sonnet-4-6	web_ncbi	1	contextual	dual_localization	1	yes	classical_surface_receptor
DLK1	P80370	HGNC:2907	claude-sonnet-4-6	web_ncbi	2	contextual	dual_localization	1	yes	classical_surface_receptor
DLK1	P80370	HGNC:2907	claude-sonnet-4-6	web_ncbi	3	contextual	dual_localization	1	yes	classical_surface_receptor
DLL3	Q9NYJ7	HGNC:2909	claude-sonnet-4-6	web_ncbi	1	contextual	cell_state_induced	1	contextual	cell_state_induced
DLL3	Q9NYJ7	HGNC:2909	claude-sonnet-4-6	web_ncbi	2	contextual	cell_state_induced	1	contextual	cell_state_induced
DLL3	Q9NYJ7	HGNC:2909	claude-sonnet-4-6	web_ncbi	3	contextual	cell_state_induced	1	contextual	cell_state_induced
DPEP1	P16444	HGNC:3002	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
DPEP1	P16444	HGNC:3002	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
DPEP1	P16444	HGNC:3002	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
DSG3	P32926	HGNC:3050	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
DSG3	P32926	HGNC:3050	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
DSG3	P32926	HGNC:3050	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
DSG4	Q86SJ6	HGNC:21307	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
DSG4	Q86SJ6	HGNC:21307	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
DSG4	Q86SJ6	HGNC:21307	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
EFNA4	P52798	HGNC:3224	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
EFNA4	P52798	HGNC:3224	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
EFNA4	P52798	HGNC:3224	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
EPCAM	P16422	HGNC:11529	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
EPCAM	P16422	HGNC:11529	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
EPCAM	P16422	HGNC:11529	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
EPHB4	P54760	HGNC:3395	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
EPHB4	P54760	HGNC:3395	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
EPHB4	P54760	HGNC:3395	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
EREG	O14944	HGNC:3443	claude-sonnet-4-6	web_ncbi	1	contextual	dual_localization	1	contextual	dual_localization
EREG	O14944	HGNC:3443	claude-sonnet-4-6	web_ncbi	2	contextual	dual_localization	1	contextual	dual_localization
EREG	O14944	HGNC:3443	claude-sonnet-4-6	web_ncbi	3	contextual	dual_localization	1	contextual	dual_localization
F2	P00734	HGNC:3535	claude-sonnet-4-6	web_ncbi	1	no	secreted_only	1	no	secreted_only
F2	P00734	HGNC:3535	claude-sonnet-4-6	web_ncbi	2	no	secreted_only	1	no	secreted_only
F2	P00734	HGNC:3535	claude-sonnet-4-6	web_ncbi	3	no	secreted_only	1	no	secreted_only
FLT3	P36888	HGNC:3765	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FLT3	P36888	HGNC:3765	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FLT3	P36888	HGNC:3765	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FN1	P02751	HGNC:3778	claude-sonnet-4-6	web_ncbi	1	contextual	stable_surface_attachment	1	contextual	stable_surface_attachment
FN1	P02751	HGNC:3778	claude-sonnet-4-6	web_ncbi	2	contextual	dual_localization	1	contextual	stable_surface_attachment
FN1	P02751	HGNC:3778	claude-sonnet-4-6	web_ncbi	3	contextual	stable_surface_attachment	1	contextual	stable_surface_attachment
FOLH1	Q04609	HGNC:3788	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FOLH1	Q04609	HGNC:3788	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FOLH1	Q04609	HGNC:3788	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FOLR1	P15328	HGNC:3791	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
FOLR1	P15328	HGNC:3791	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
FOLR1	P15328	HGNC:3791	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
FZD10	Q9ULW2	HGNC:4039	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD10	Q9ULW2	HGNC:4039	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD10	Q9ULW2	HGNC:4039	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD7	O75084	HGNC:4045	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD7	O75084	HGNC:4045	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD7	O75084	HGNC:4045	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GALNT1	Q10472	HGNC:4123	claude-sonnet-4-6	web_ncbi	1	no	endomembrane_resident	1	no	endomembrane_resident
GALNT1	Q10472	HGNC:4123	claude-sonnet-4-6	web_ncbi	2	no	endomembrane_resident	1	no	endomembrane_resident
GALNT1	Q10472	HGNC:4123	claude-sonnet-4-6	web_ncbi	3	no	endomembrane_resident	1	no	endomembrane_resident
GCGR	P47871	HGNC:4192	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GCGR	P47871	HGNC:4192	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GCGR	P47871	HGNC:4192	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GFRA1	P56159	HGNC:4243	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
GFRA1	P56159	HGNC:4243	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
GFRA1	P56159	HGNC:4243	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
GIPR	P48546	HGNC:4271	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GIPR	P48546	HGNC:4271	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GIPR	P48546	HGNC:4271	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GNAQ	P50148	HGNC:4390	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNAQ	P50148	HGNC:4390	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNAQ	P50148	HGNC:4390	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNB1	P62873	HGNC:4396	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNB1	P62873	HGNC:4396	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNB1	P62873	HGNC:4396	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GPBAR1	Q8TDU6	HGNC:19680	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPBAR1	Q8TDU6	HGNC:19680	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPBAR1	Q8TDU6	HGNC:19680	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPC2	Q8N158	HGNC:4450	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
GPC2	Q8N158	HGNC:4450	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
GPC2	Q8N158	HGNC:4450	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
GPC3	P51654	HGNC:4451	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	1	yes	gpi_anchored
GPC3	P51654	HGNC:4451	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	1	yes	gpi_anchored
GPC3	P51654	HGNC:4451	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	1	yes	gpi_anchored
GPNMB	Q14956	HGNC:4462	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GPNMB	Q14956	HGNC:4462	claude-sonnet-4-6	web_ncbi	2	contextual	dual_localization	1	yes	classical_surface_receptor
GPNMB	Q14956	HGNC:4462	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GPRC5D	Q9NZD1	HGNC:13310	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPRC5D	Q9NZD1	HGNC:13310	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPRC5D	Q9NZD1	HGNC:13310	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GRM4	Q14833	HGNC:4596	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GRM4	Q14833	HGNC:4596	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GRM4	Q14833	HGNC:4596	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GUCY2C	P25092	HGNC:4688	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GUCY2C	P25092	HGNC:4688	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GUCY2C	P25092	HGNC:4688	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GYPA	P02724	HGNC:4702	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GYPA	P02724	HGNC:4702	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GYPA	P02724	HGNC:4702	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
HCK	P08631	HGNC:4840	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
HCK	P08631	HGNC:4840	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
HCK	P08631	HGNC:4840	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
HDAC6	Q9UBN7	HGNC:14064	claude-sonnet-4-6	web_ncbi	1	no	cytoplasmic	1	no	cytoplasmic
HDAC6	Q9UBN7	HGNC:14064	claude-sonnet-4-6	web_ncbi	2	no	cytoplasmic	1	no	cytoplasmic
HDAC6	Q9UBN7	HGNC:14064	claude-sonnet-4-6	web_ncbi	3	no	cytoplasmic	1	no	cytoplasmic
HMGB1	P09429	HGNC:4983	claude-sonnet-4-6	web_ncbi	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HMGB1	P09429	HGNC:4983	claude-sonnet-4-6	web_ncbi	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HMGB1	P09429	HGNC:4983	claude-sonnet-4-6	web_ncbi	3	no	secreted_only	0	contextual	cell_state_induced
HNRNPK	P61978	HGNC:5044	claude-sonnet-4-6	web_ncbi	1	no	nuclear	1	no	nuclear
HNRNPK	P61978	HGNC:5044	claude-sonnet-4-6	web_ncbi	2	no	nuclear	1	no	nuclear
HNRNPK	P61978	HGNC:5044	claude-sonnet-4-6	web_ncbi	3	no	nuclear	1	no	nuclear
HRH2	P25021	HGNC:5183	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HRH2	P25021	HGNC:5183	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HRH2	P25021	HGNC:5183	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HSPA1A	P0DMV8	HGNC:5232	claude-sonnet-4-6	web_ncbi	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA1A	P0DMV8	HGNC:5232	claude-sonnet-4-6	web_ncbi	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA1A	P0DMV8	HGNC:5232	claude-sonnet-4-6	web_ncbi	3	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA5	P11021	HGNC:5238	claude-sonnet-4-6	web_ncbi	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA5	P11021	HGNC:5238	claude-sonnet-4-6	web_ncbi	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA5	P11021	HGNC:5238	claude-sonnet-4-6	web_ncbi	3	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPD1	P10809	HGNC:5261	claude-sonnet-4-6	web_ncbi	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPD1	P10809	HGNC:5261	claude-sonnet-4-6	web_ncbi	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPD1	P10809	HGNC:5261	claude-sonnet-4-6	web_ncbi	3	contextual	cell_state_induced	1	contextual	cell_state_induced
HTR2C	P28335	HGNC:5295	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HTR2C	P28335	HGNC:5295	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HTR2C	P28335	HGNC:5295	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
IGF1	P05019	HGNC:5464	claude-sonnet-4-6	web_ncbi	1	no	secreted_only	1	no	secreted_only
IGF1	P05019	HGNC:5464	claude-sonnet-4-6	web_ncbi	2	no	secreted_only	1	no	secreted_only
IGF1	P05019	HGNC:5464	claude-sonnet-4-6	web_ncbi	3	no	secreted_only	1	no	secreted_only
IKBKB	O14920	HGNC:5960	claude-sonnet-4-6	web_ncbi	1	no	cytoplasmic	1	no	cytoplasmic
IKBKB	O14920	HGNC:5960	claude-sonnet-4-6	web_ncbi	2	no	cytoplasmic	1	no	cytoplasmic
IKBKB	O14920	HGNC:5960	claude-sonnet-4-6	web_ncbi	3	no	cytoplasmic	1	no	cytoplasmic
IL6	P05231	HGNC:6018	claude-sonnet-4-6	web_ncbi	1	no	secreted_only	1	no	secreted_only
IL6	P05231	HGNC:6018	claude-sonnet-4-6	web_ncbi	2	no	secreted_only	1	no	secreted_only
IL6	P05231	HGNC:6018	claude-sonnet-4-6	web_ncbi	3	no	secreted_only	1	no	secreted_only
ITPR1	Q14643	HGNC:6180	claude-sonnet-4-6	web_ncbi	1	no	endomembrane_resident	1	no	endomembrane_resident
ITPR1	Q14643	HGNC:6180	claude-sonnet-4-6	web_ncbi	2	no	endomembrane_resident	1	no	endomembrane_resident
ITPR1	Q14643	HGNC:6180	claude-sonnet-4-6	web_ncbi	3	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-sonnet-4-6	web_ncbi	1	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-sonnet-4-6	web_ncbi	2	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-sonnet-4-6	web_ncbi	3	no	endomembrane_resident	1	no	endomembrane_resident
IZUMO1	Q8IYV9	HGNC:28539	claude-sonnet-4-6	web_ncbi	1	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO1	Q8IYV9	HGNC:28539	claude-sonnet-4-6	web_ncbi	2	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO1	Q8IYV9	HGNC:28539	claude-sonnet-4-6	web_ncbi	3	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO4	Q1ZYL8	HGNC:26950	claude-sonnet-4-6	web_ncbi	1	no	nuclear	1	no	endomembrane_resident
IZUMO4	Q1ZYL8	HGNC:26950	claude-sonnet-4-6	web_ncbi	2	no	nuclear	1	no	endomembrane_resident
IZUMO4	Q1ZYL8	HGNC:26950	claude-sonnet-4-6	web_ncbi	3	no	cytoplasmic	1	no	endomembrane_resident
JAK1	P23458	HGNC:6190	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK1	P23458	HGNC:6190	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK1	P23458	HGNC:6190	claude-sonnet-4-6	web_ncbi	3	no	cytoplasmic	1	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-sonnet-4-6	web_ncbi	1	no	cytoplasmic	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-sonnet-4-6	web_ncbi	2	no	cytoplasmic	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-sonnet-4-6	web_ncbi	3	no	cytoplasmic	1	no	cytoplasmic
KLK2	P20151	HGNC:6363	claude-sonnet-4-6	web_ncbi	1	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
KLK2	P20151	HGNC:6363	claude-sonnet-4-6	web_ncbi	2	contextual	cell_state_induced	1	contextual	tissue_restricted_surface
KLK2	P20151	HGNC:6363	claude-sonnet-4-6	web_ncbi	3	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
KRAS	P01116	HGNC:6407	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
KRAS	P01116	HGNC:6407	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
KRAS	P01116	HGNC:6407	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
LAMP1	P11279	HGNC:6499	claude-sonnet-4-6	web_ncbi	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP1	P11279	HGNC:6499	claude-sonnet-4-6	web_ncbi	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP1	P11279	HGNC:6499	claude-sonnet-4-6	web_ncbi	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-sonnet-4-6	web_ncbi	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-sonnet-4-6	web_ncbi	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-sonnet-4-6	web_ncbi	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-sonnet-4-6	web_ncbi	1	contextual	dual_localization	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-sonnet-4-6	web_ncbi	2	contextual	dual_localization	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-sonnet-4-6	web_ncbi	3	contextual	dual_localization	1	contextual	lysosomal_exocytosis
LGR5	O75473	HGNC:4504	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LGR5	O75473	HGNC:4504	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LGR5	O75473	HGNC:4504	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LRRC32	Q14392	HGNC:4161	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRC32	Q14392	HGNC:4161	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRC32	Q14392	HGNC:4161	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRK2	Q5S007	HGNC:18618	claude-sonnet-4-6	web_ncbi	1	no	cytoplasmic	1	no	cytoplasmic
LRRK2	Q5S007	HGNC:18618	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	1	no	cytoplasmic
LRRK2	Q5S007	HGNC:18618	claude-sonnet-4-6	web_ncbi	3	no	cytoplasmic	1	no	cytoplasmic
LY6K	Q17RY6	HGNC:24225	claude-sonnet-4-6	web_ncbi	1	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
LY6K	Q17RY6	HGNC:24225	claude-sonnet-4-6	web_ncbi	2	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
