gene_symbol	model	prompt_variant	predicted_verdict	predicted_reason	predicted_confidence	n_reps	majority_agreement	prompt_tokens	completion_tokens	cache_creation_tokens	cache_read_tokens	n_web_searches	cost_usd	latency_s	uniprot_acc	hgnc_id	ncbi_gene_id	ensembl_gene	ground_truth_verdict	ground_truth_class	is_match	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	n_db_votes	has_deep_dive
ABCB9	claude-sonnet-4-6	web_ncbi	no	endomembrane_resident	high	3	1.0	1359	1300	24947	21660	3	0.153626	39.054	Q9NP78	HGNC:50	23457	ENSG00000150967	no	wrong_compartment_negative	1	0	0	1	0	0	1	0
ADORA3	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1322	788	658	10830	0	0.021503	19.669	P0DMS8	HGNC:268	140	ENSG00000282608	yes	gpcr_extracellular_pocket	1	1	0	0	0	0	1	0
AKT2	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1418	1050	706	10830	0	0.0259	25.638	P31751	HGNC:392	208	ENSG00000105221	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
ALPG	claude-sonnet-4-6	web_ncbi	contextual	cell_state_induced	high	3	1.0	1247	1242	20517	21660	3	0.135808	43.167	P10696	HGNC:441	251	ENSG00000163286	contextual	disagreement_rich_positive	1	0	0	1	0	1	2	0
AMHR2	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1329	1346	20813	21660	3	0.138724	40.646	Q16671	HGNC:465	269	ENSG00000135409	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
APOB	claude-sonnet-4-6	web_ncbi	no	secreted_only	high	3	1.0	1411	1422	19411	21660	3	0.134852	45.299	P04114	HGNC:603	338	ENSG00000084674	no	secreted_negative	1	0	0	0	1	0	1	0
APPL1	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1363	2040	24338	21660	3	0.162455	63.33	Q9UKG1	HGNC:24035	26060	ENSG00000157500	no	opencell_vesicle_negative	1	0	0	0	0	1	1	0
ATG9A	claude-sonnet-4-6	web_ncbi	contextual	dual_localization	medium	3	1.0	1186	1472	26479	31495	4	0.174383	46.57	Q7Z3C6	HGNC:22408	79065	ENSG00000198925	no	wrong_compartment_negative	0	0	0	1	1	0	2	0
ATP5F1B	claude-sonnet-4-6	web_ncbi	no	mitochondrial_internal	high	3	1.0	1456	1012	725	10830	0	0.025516	26.33	P06576	HGNC:830	506	ENSG00000110955	contextual	dual_localization_borderline	0	0	1	0	0	0	1	0
AVPR1A	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1302	748	648	10830	0	0.020805	19.503	P37288	HGNC:895	552	ENSG00000166148	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
B2M	claude-sonnet-4-6	web_ncbi	yes	stable_complex_partner	high	3	1.0	1290	869	642	10830	0	0.022561	22.976	P61769	HGNC:914	567	ENSG00000166710	yes	stable_complex_positive	1	1	1	0	0	1	3	0
B4GALT1	claude-sonnet-4-6	web_ncbi	contextual	dual_localization	medium	3	0.667	1469	1424	34205	37346	5	0.21524	77.838	P15291	HGNC:924	2683	ENSG00000086062	contextual	induced_borderline	1	1	1	0	0	0	2	0
BAX	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1333	1448	31107	39774	5	0.204302	49.574	Q07812	HGNC:959	581	ENSG00000087088	no	induced_borderline	1	0	0	0	0	1	1	1
BDKRB1	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1344	878	669	10830	0	0.02296	21.583	P46663	HGNC:1029	623	ENSG00000100739	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
BRAF	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1412	1015	703	10830	0	0.025346	31.271	P15056	HGNC:1097	673	ENSG00000157764	no	approved_drug_intracellular_negative	1	0	0	0	0	1	1	0
BST2	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1210	799	602	10830	0	0.021122	20.026	Q10589	HGNC:1119	684	ENSG00000130303	yes	gpi_anchored_positive	1	1	1	1	1	0	4	0
BTK	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1313	1105	6879	14440	1	0.060642	30.414	Q06187	HGNC:1133	695	ENSG00000010671	no	approved_drug_intracellular_negative	1	0	0	0	0	1	1	0
C3	claude-sonnet-4-6	web_ncbi	no	secreted_only	high	3	1.0	1393	1500	21234	21660	3	0.142805	44.728	P01024	HGNC:1318	718	ENSG00000125730	contextual	surface_attachment_borderline	0	1	0	0	1	0	2	0
CA9	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1320	929	657	10830	0	0.023608	24.48	Q16790	HGNC:1383	768	ENSG00000107159	yes	disagreement_rich_positive	1	1	0	0	0	1	2	0
CALR	claude-sonnet-4-6	web_ncbi	contextual	cell_state_induced	high	3	1.0	1377	1211	13855	27774	3	0.112584	37.465	P27797	HGNC:1455	811	ENSG00000179218	contextual	induced_borderline	1	1	1	0	1	0	3	0
CCR8	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1440	841	717	10830	0	0.022873	20.894	P51685	HGNC:1609	1237	ENSG00000179934	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
CD19	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1334	819	7884	3610	0	0.046935	23.076	P15391	HGNC:1633	930	ENSG00000177455	yes	validated_positive	1	1	1	1	1	0	4	0
CD24	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1298	782	646	10830	0	0.021296	19.251	P25063	HGNC:1645	100133941	ENSG00000272398	yes	gpi_anchored_positive	1	0	1	1	0	0	2	0
CD276	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1357	1119	22689	21660	3	0.142438	36.856	Q5ZPR3	HGNC:19137	80381	ENSG00000103855	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
CD63	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1340	797	667	10830	0	0.021725	20.985	P08962	HGNC:1692	967	ENSG00000135404	contextual	lysosomal_exocytosis_borderline	1	1	1	1	1	0	4	0
CD68	claude-sonnet-4-6	web_ncbi	contextual	dual_localization	high	3	1.0	1369	1223	15123	28898	3	0.117833	39.48	P34810	HGNC:1693	968	ENSG00000129226	contextual	lysosomal_exocytosis_borderline	1	1	0	1	1	0	3	0
CD74	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1293	1087	21027	21660	3	0.135533	36.828	P04233	HGNC:1697	972	ENSG00000019582	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
CEACAM5	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1316	913	655	10830	0	0.023348	22.371	P06731	HGNC:1817	1048	ENSG00000105388	yes	gpi_anchored_positive	1	1	1	1	0	1	4	0
CEACAM6	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1372	810	683	10830	0	0.022076	19.641	P40199	HGNC:1818	4680	ENSG00000086548	yes	gpi_anchored_positive	1	1	1	1	1	0	4	0
CLDN18	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1311	1177	21563	21660	3	0.138947	38.379	P56856	HGNC:2039	51208	ENSG00000066405	yes	disagreement_rich_positive	1	1	0	1	0	1	3	1
CLDN6	claude-sonnet-4-6	web_ncbi	contextual	tissue_restricted_surface	high	3	1.0	1293	1234	16285	21660	3	0.119956	42.146	P56747	HGNC:2048	9074	ENSG00000184697	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
CRISP1	claude-sonnet-4-6	web_ncbi	contextual	tissue_restricted_surface	medium	3	1.0	1395	1302	19575	21660	3	0.133619	42.432	P54107	HGNC:304	167	ENSG00000124812	contextual	surface_attachment_borderline	1	0	0	0	0	0	0	0
CSPG4	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1306	1074	14980	18050	2	0.101618	33.643	Q6UVK1	HGNC:2466	1464	ENSG00000173546	yes	disagreement_rich_positive	1	1	1	1	1	1	5	0
DLK1	claude-sonnet-4-6	web_ncbi	contextual	dual_localization	high	3	1.0	1360	1339	28371	31012	4	0.17986	43.51	P80370	HGNC:2907	8788	ENSG00000185559	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
DLL3	claude-sonnet-4-6	web_ncbi	contextual	cell_state_induced	high	3	1.0	1237	1254	22894	21660	3	0.144871	42.941	Q9NYJ7	HGNC:2909	10683	ENSG00000090932	contextual	disagreement_rich_positive	1	1	0	1	0	1	3	0
DPEP1	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1252	812	623	10830	0	0.021521	20.738	P16444	HGNC:3002	1800	ENSG00000015413	yes	gpi_anchored_positive	1	1	0	1	1	1	4	0
DSG3	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1348	913	671	10830	0	0.023504	23.545	P32926	HGNC:3050	1830	ENSG00000134757	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
DSG4	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1944	881	0	10830	0	0.022296	19.867	Q86SJ6	HGNC:21307	147409	ENSG00000175065	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
EFNA4	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1360	675	677	10830	0	0.019993	16.339	P52798	HGNC:3224	1945	ENSG00000243364	yes	disagreement_rich_positive	1	0	0	1	1	0	2	0
EPCAM	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1544	896	769	10830	0	0.024205	22.605	P16422	HGNC:11529	4072	ENSG00000119888	yes	disagreement_rich_positive	1	1	1	1	1	1	5	0
EPHB4	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1402	749	698	10830	0	0.021308	19.639	P54760	HGNC:3395	2050	ENSG00000196411	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
EREG	claude-sonnet-4-6	web_ncbi	contextual	dual_localization	medium	3	1.0	1301	1290	18663	21660	3	0.129737	41.935	O14944	HGNC:3443	2069	ENSG00000124882	contextual	disagreement_rich_positive	1	1	0	1	0	0	2	0
F2	claude-sonnet-4-6	web_ncbi	no	secreted_only	high	3	1.0	1357	1189	6648	14440	1	0.061168	30.976	P00734	HGNC:3535	2147	ENSG00000180210	no	secreted_negative	1	0	1	0	1	0	2	0
FLT3	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1374	836	684	10830	0	0.022476	23.188	P36888	HGNC:3765	2322	ENSG00000122025	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
FN1	claude-sonnet-4-6	web_ncbi	contextual	stable_surface_attachment	high	3	1.0	1420	1318	15585	18050	2	0.107889	37.396	P02751	HGNC:3778	2335	ENSG00000115414	contextual	secreted_negative	1	0	0	0	1	0	1	1
FOLH1	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1388	909	691	10830	0	0.023639	23.065	Q04609	HGNC:3788	2346	ENSG00000086205	yes	validated_positive	1	1	1	1	0	0	3	0
FOLR1	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1326	887	4270	7220	0	0.035461	22.662	P15328	HGNC:3791	2348	ENSG00000110195	yes	validated_positive	1	1	1	1	1	0	4	0
FZD10	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1304	1138	16444	18050	2	0.108062	37.16	Q9ULW2	HGNC:4039	11211	ENSG00000111432	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
FZD7	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1362	877	678	10830	0	0.023032	22.35	O75084	HGNC:4045	8324	ENSG00000155760	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GALNT1	claude-sonnet-4-6	web_ncbi	no	endomembrane_resident	high	3	1.0	1494	915	744	10830	0	0.024246	22.613	Q10472	HGNC:4123	2589	ENSG00000141429	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
GCGR	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1326	642	660	10830	0	0.019332	17.988	P47871	HGNC:4192	2642	ENSG00000215644	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GFRA1	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1462	733	728	10830	0	0.02136	17.625	P56159	HGNC:4243	2674	ENSG00000151892	yes	disagreement_rich_positive	1	0	1	1	1	0	3	0
GIPR	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1280	827	637	10830	0	0.021883	21.433	P48546	HGNC:4271	2696	ENSG00000010310	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GNAQ	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1248	977	621	10830	0	0.023977	24.333	P50148	HGNC:4390	2776	ENSG00000156052	no	wrong_side_negative	1	0	1	0	0	1	2	0
GNB1	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1292	1043	643	10830	0	0.025181	24.704	P62873	HGNC:4396	2782	ENSG00000078369	no	wrong_side_negative	1	0	1	0	0	1	2	0
GPBAR1	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1358	846	676	10830	0	0.022548	21.674	Q8TDU6	HGNC:19680	151306	ENSG00000179921	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GPC2	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1175	1163	23034	21660	3	0.143846	38.413	Q8N158	HGNC:4450	221914	ENSG00000213420	yes	gpi_anchored_positive	1	0	1	1	0	0	2	0
GPC3	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1365	875	8323	14440	1	0.062763	24.923	P51654	HGNC:4451	2719	ENSG00000147257	yes	gpi_anchored_positive	1	0	1	1	0	1	3	0
GPNMB	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1302	1184	15016	18050	2	0.103391	37.284	Q14956	HGNC:4462	10457	ENSG00000136235	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
GPRC5D	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1731	984	21962	21660	3	0.138809	37.174	Q9NZD1	HGNC:13310	55507	ENSG00000111291	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GRM4	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1362	799	678	10830	0	0.021862	21.195	Q14833	HGNC:4596	2914	ENSG00000124493	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GUCY2C	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1321	1001	7365	14440	1	0.060929	30.744	P25092	HGNC:4688	2984	ENSG00000070019	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GYPA	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1472	810	733	10830	0	0.022564	20.83	P02724	HGNC:4702	2993	ENSG00000170180	yes	disagreement_rich_positive	1	1	0	1	0	1	3	0
HCK	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1393	1379	20539	21660	3	0.138383	40.624	P08631	HGNC:4840	3055	ENSG00000101336	no	wrong_side_negative	1	0	1	0	0	1	2	0
HDAC6	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1403	1068	8505	14440	1	0.066455	28.728	Q9UBN7	HGNC:14064	10013	ENSG00000094631	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
HMGB1	claude-sonnet-4-6	web_ncbi	contextual	cell_state_induced	high	3	0.667	1291	1650	25634	45905	5	0.188522	52.573	P09429	HGNC:4983	3146	ENSG00000189403	contextual	induced_borderline	1	0	1	0	0	0	1	1
HNRNPK	claude-sonnet-4-6	web_ncbi	no	nuclear	high	3	1.0	1392	971	693	10830	0	0.024589	23.476	P61978	HGNC:5044	3190	ENSG00000165119	no	nuclear_negative	1	0	0	0	1	0	1	0
HRH2	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1983	678	0	10830	0	0.019368	17.148	P25021	HGNC:5183	3274	ENSG00000113749	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HSPA1A	claude-sonnet-4-6	web_ncbi	contextual	cell_state_induced	high	3	1.0	1444	1313	30789	32713	4	0.1893	45.824	P0DMV8	HGNC:5232	3303	ENSG00000204389	contextual	induced_borderline	1	0	0	0	0	0	0	0
HSPA5	claude-sonnet-4-6	web_ncbi	contextual	cell_state_induced	high	3	1.0	1397	1251	12402	27882	3	0.107828	42.699	P11021	HGNC:5238	3309	ENSG00000044574	contextual	induced_borderline	1	1	0	0	0	0	1	1
HSPD1	claude-sonnet-4-6	web_ncbi	contextual	cell_state_induced	high	3	1.0	1376	1455	43163	54455	6	0.264151	49.513	P10809	HGNC:5261	3329	ENSG00000144381	contextual	dual_localization_borderline	1	0	1	0	0	0	1	0
HTR2C	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1400	730	697	10830	0	0.021013	19.643	P28335	HGNC:5295	3358	ENSG00000147246	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
IGF1	claude-sonnet-4-6	web_ncbi	no	secreted_only	high	3	1.0	1279	2059	20541	21660	3	0.148249	52.197	P05019	HGNC:5464	3479	ENSG00000017427	no	secreted_negative	1	0	1	0	0	0	1	0
IKBKB	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1320	974	657	10830	0	0.024283	23.58	O14920	HGNC:5960	3551	ENSG00000104365	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
IL6	claude-sonnet-4-6	web_ncbi	no	secreted_only	high	3	1.0	1359	2090	20346	28877	3	0.150388	51.089	P05231	HGNC:6018	3569	ENSG00000136244	no	secreted_negative	1	0	1	0	0	0	1	0
ITPR1	claude-sonnet-4-6	web_ncbi	no	endomembrane_resident	high	3	1.0	1408	1038	701	10830	0	0.025672	23.608	Q14643	HGNC:6180	3708	ENSG00000150995	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
ITPR3	claude-sonnet-4-6	web_ncbi	no	endomembrane_resident	high	3	1.0	1400	930	697	10830	0	0.024013	23.862	Q14573	HGNC:6182	3710	ENSG00000096433	no	wrong_compartment_negative	1	1	0	0	1	0	2	0
IZUMO1	claude-sonnet-4-6	web_ncbi	contextual	tissue_restricted_surface	high	3	1.0	1245	1370	20654	21660	3	0.138236	49.654	Q8IYV9	HGNC:28539	284359	ENSG00000182264	contextual	induced_borderline	1	1	0	1	0	0	2	0
IZUMO4	claude-sonnet-4-6	web_ncbi	no	nuclear	high	3	1.0	1093	1833	30200	42948	5	0.206908	53.009	Q1ZYL8	HGNC:26950	113177	ENSG00000099840	no	induced_borderline	1	0	0	0	0	0	0	1
JAK1	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1346	1080	670	10830	0	0.025999	24.924	P23458	HGNC:6190	3716	ENSG00000162434	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK2	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1376	1035	685	10830	0	0.025471	26.935	O60674	HGNC:6192	3717	ENSG00000096968	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK3	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1302	1066	648	10830	0	0.025575	24.22	P52333	HGNC:6193	3718	ENSG00000105639	no	approved_drug_intracellular_negative	1	0	1	0	0	1	2	0
KLK2	claude-sonnet-4-6	web_ncbi	contextual	tissue_restricted_surface	medium	3	1.0	1335	1471	19417	21660	3	0.135382	43.878	P20151	HGNC:6363	3817	ENSG00000167751	contextual	disagreement_rich_positive	1	0	0	0	0	0	0	1
KRAS	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	2283	1064	0	10830	0	0.026058	33.291	P01116	HGNC:6407	3845	ENSG00000133703	no	wrong_side_negative	1	0	1	0	0	0	1	0
LAMP1	claude-sonnet-4-6	web_ncbi	contextual	lysosomal_exocytosis	high	3	1.0	1183	1367	16268	29233	3	0.123829	43.506	P11279	HGNC:6499	3916	ENSG00000185896	contextual	induced_borderline	1	0	0	1	1	0	2	0
LAMP2	claude-sonnet-4-6	web_ncbi	contextual	lysosomal_exocytosis	high	3	1.0	1273	1256	22036	21660	3	0.141792	36.805	P13473	HGNC:6501	3920	ENSG00000005893	contextual	induced_borderline	1	0	0	1	1	1	3	0
LAMP3	claude-sonnet-4-6	web_ncbi	contextual	dual_localization	high	3	1.0	1363	1321	19287	21660	3	0.132728	39.854	Q9UQV4	HGNC:14582	27074	ENSG00000078081	contextual	lysosomal_exocytosis_borderline	1	1	0	1	1	0	3	0
LGR5	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1322	1080	17951	18050	2	0.112897	35.484	O75473	HGNC:4504	8549	ENSG00000139292	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
LRRC32	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1166	885	13898	18050	2	0.094306	27.127	Q14392	HGNC:4161	2615	ENSG00000137507	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
LRRK2	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1403	1435	18996	21660	3	0.133467	42.847	Q5S007	HGNC:18618	120892	ENSG00000188906	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
LY6K	claude-sonnet-4-6	web_ncbi	contextual	tissue_restricted_surface	high	3	1.0	1242	1348	30069	32594	4	0.186483	44.58	Q17RY6	HGNC:24225	54742	ENSG00000160886	contextual	gpi_anchored_positive	1	0	0	1	1	0	2	0
LYN	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1233	1390	13202	27955	3	0.112443	41.881	P07948	HGNC:6735	4067	ENSG00000254087	no	wrong_side_borderline	1	0	1	0	0	1	2	1
LYPD1	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1261	1107	21768	21660	3	0.138516	32.998	Q8N2G4	HGNC:28431	116372	ENSG00000150551	yes	gpi_anchored_positive	1	0	0	1	0	1	2	0
LYPD3	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1149	1009	26035	21660	3	0.152711	36.413	O95274	HGNC:24880	27076	ENSG00000124466	yes	gpi_anchored_positive	1	0	0	1	1	0	2	0
MAP2K1	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1354	956	674	10830	0	0.024179	22.999	Q02750	HGNC:6840	5604	ENSG00000169032	no	approved_drug_intracellular_negative	1	0	0	0	0	1	1	0
MAP2K2	claude-sonnet-4-6	web_ncbi	no	cytoplasmic	high	3	1.0	1384	997	689	10830	0	0.02494	24.647	P36507	HGNC:6842	5605	ENSG00000126934	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
MC1R	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1332	662	663	10830	0	0.019661	17.601	Q01726	HGNC:6929	4157	ENSG00000258839	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
MSLN	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1328	840	661	10830	0	0.022312	20.901	Q13421	HGNC:7371	10232	ENSG00000102854	yes	gpi_anchored_positive	1	0	1	1	1	1	4	0
MUC1	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1488	920	741	10830	0	0.024292	25.212	P15941	HGNC:7508	4582	ENSG00000185499	yes	disagreement_rich_positive	1	1	1	1	0	1	4	0
MUC16	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1338	876	666	10830	0	0.022901	21.752	Q8WXI7	HGNC:15582	94025	ENSG00000181143	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
NECTIN4	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1426	833	710	10830	0	0.022684	20.525	Q96NY8	HGNC:19688	81607	ENSG00000143217	yes	validated_positive	1	1	0	1	0	1	3	0
NPY5R	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1288	791	641	10830	0	0.021382	20.374	Q15761	HGNC:7958	4889	ENSG00000164129	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
NRAS	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	6	899	2109	10830	0	0.024661	22.079	P01111	HGNC:7989	4893	ENSG00000213281	no	wrong_side_negative	1	0	0	0	0	1	1	0
NRROS	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1231	1235	34635	45638	5	0.215791	41.363	Q86YC3	HGNC:24613	375387	ENSG00000174004	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
NUP210	claude-sonnet-4-6	web_ncbi	no	nuclear_envelope	high	3	1.0	1294	934	644	10830	0	0.023556	23.742	Q8TEM1	HGNC:30052	23225	ENSG00000132182	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
OR1A1	claude-sonnet-4-6	web_ncbi	yes	multipass_with_exposed_loops	high	3	1.0	1340	729	667	10830	0	0.020705	20.061	Q9P1Q5	HGNC:8179	8383	ENSG00000172146	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
PMEL	claude-sonnet-4-6	web_ncbi	contextual	dual_localization	high	3	1.0	1374	1682	40356	54608	6	0.257069	55.468	P40967	HGNC:10880	6490	ENSG00000185664	contextual	dual_localization_borderline	1	0	0	1	1	0	2	0
PRAME	claude-sonnet-4-6	web_ncbi	no	pmhc_only_intracellular	medium	3	1.0	1238	2742	37201	55089	6	0.260874	77.117	P78395	HGNC:9336	23532	ENSG00000185686	no	pmhc_only_negative	1	0	0	0	0	1	1	0
PRNP	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1430	748	712	10830	0	0.021429	19.826	P04156	HGNC:9449	5621	ENSG00000171867	yes	gpi_anchored_positive	1	0	1	1	1	0	3	0
PSCA	claude-sonnet-4-6	web_ncbi	yes	gpi_anchored	high	3	1.0	1320	727	657	10830	0	0.020578	17.583	O43653	HGNC:9500	8000	ENSG00000167653	yes	disagreement_rich_positive	1	0	0	1	0	1	2	0
PTK7	claude-sonnet-4-6	web_ncbi	yes	classical_surface_receptor	high	3	1.0	1901	1044	13317	18050	2	0.096717	29.962	Q13308	HGNC:9618	5754	ENSG00000112655	yes	disagreement_rich_positive	1	1	0	1	1	1	4	0
RAC1	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1279	1267	21559	21660	3	0.140186	38.547	P63000	HGNC:9801	5879	ENSG00000136238	no	wrong_side_negative	1	0	1	0	0	0	1	0
RHOA	claude-sonnet-4-6	web_ncbi	no	inner_leaflet_anchored	high	3	1.0	1284	1016	639	10830	0	0.024737	25.307	P61586	HGNC:667	387	ENSG00000067560	no	wrong_side_negative	1	0	1	0	0	1	2	0
