gene_symbol	model	prompt_variant	replicate	predicted_verdict	predicted_reason	predicted_confidence	prompt_tokens	completion_tokens	cache_creation_tokens	cache_read_tokens	n_web_searches	cost_usd	latency_s	uniprot_acc	hgnc_id	ncbi_gene_id	ensembl_gene	ground_truth_verdict	ground_truth_class	is_match	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	n_db_votes	has_deep_dive
MUC16	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	2	287	666	3610	0	0.0078915	7.320585957961157	Q8WXI7	HGNC:15582	94025	ENSG00000181143	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
MUC16	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	668	291	0	3610	0	0.007452	7.105994916986674	Q8WXI7	HGNC:15582	94025	ENSG00000181143	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
NECTIN4	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	2	268	710	3610	0	0.0077715	7.3457357920124196	Q96NY8	HGNC:19688	81607	ENSG00000143217	yes	validated_positive	1	1	0	1	0	1	3	0
NECTIN4	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	712	270	0	3610	0	0.007269	6.4719078749767505	Q96NY8	HGNC:19688	81607	ENSG00000143217	yes	validated_positive	1	1	0	1	0	1	3	0
NECTIN4	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	712	295	0	3610	0	0.007644	6.707322000002023	Q96NY8	HGNC:19688	81607	ENSG00000143217	yes	validated_positive	1	1	0	1	0	1	3	0
NPY5R	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	high	643	250	0	3610	0	0.006762	6.247374041995499	Q15761	HGNC:7958	4889	ENSG00000164129	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
NPY5R	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	high	2	258	641	3610	0	0.00736275	6.390438375005033	Q15761	HGNC:7958	4889	ENSG00000164129	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
NPY5R	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	high	643	283	0	3610	0	0.007257	7.735720124968793	Q15761	HGNC:7958	4889	ENSG00000164129	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
NRAS	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	high	2	323	703	3610	0	0.00857025	8.187365417019464	P01111	HGNC:7989	4893	ENSG00000213281	no	wrong_side_negative	1	0	0	0	0	1	1	0
NRAS	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	high	2	312	703	3610	0	0.00840525	7.237928208021913	P01111	HGNC:7989	4893	ENSG00000213281	no	wrong_side_negative	1	0	0	0	0	1	1	0
NRAS	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	high	2	264	703	3610	0	0.00768525	6.653410625003744	P01111	HGNC:7989	4893	ENSG00000213281	no	wrong_side_negative	1	0	0	0	0	1	1	0
NRROS	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	613	361	7765	7220	1	0.04853875	11.93527533399174	Q86YC3	HGNC:24613	375387	ENSG00000174004	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
NRROS	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	4	443	15411	19334	2	0.09024845000000001	16.047869207977783	Q86YC3	HGNC:24613	375387	ENSG00000174004	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
NRROS	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	614	431	11459	19084	2	0.07700345	13.379382958984934	Q86YC3	HGNC:24613	375387	ENSG00000174004	yes	disagreement_rich_positive	1	1	1	1	0	0	3	0
NUP210	claude-sonnet-4-6	web_ncbi	1	no	nuclear_envelope	high	646	336	0	3610	0	0.008061	8.152985416993033	Q8TEM1	HGNC:30052	23225	ENSG00000132182	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
NUP210	claude-sonnet-4-6	web_ncbi	2	no	nuclear_envelope	high	2	280	644	3610	0	0.007704	8.248544458008837	Q8TEM1	HGNC:30052	23225	ENSG00000132182	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
NUP210	claude-sonnet-4-6	web_ncbi	3	no	nuclear_envelope	high	646	318	0	3610	0	0.007791	7.340771541988943	Q8TEM1	HGNC:30052	23225	ENSG00000132182	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
OR1A1	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	high	669	253	0	3610	0	0.006885	6.496574749995489	Q9P1Q5	HGNC:8179	8383	ENSG00000172146	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
OR1A1	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	high	2	250	667	3610	0	0.00734025	6.218882874993142	Q9P1Q5	HGNC:8179	8383	ENSG00000172146	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
OR1A1	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	high	669	226	0	3610	0	0.00648	7.3457485000253655	Q9P1Q5	HGNC:8179	8383	ENSG00000172146	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
PMEL	claude-sonnet-4-6	web_ncbi	1	contextual	dual_localization	high	685	518	12995	17706	2	0.08386805000000001	16.657840667001437	P40967	HGNC:10880	6490	ENSG00000185664	contextual	dual_localization_borderline	1	0	0	1	1	0	2	0
PMEL	claude-sonnet-4-6	web_ncbi	2	contextual	dual_localization	high	4	560	14400	19196	2	0.08817080000000001	19.5672531669843	P40967	HGNC:10880	6490	ENSG00000185664	contextual	dual_localization_borderline	1	0	0	1	1	0	2	0
PMEL	claude-sonnet-4-6	web_ncbi	3	contextual	dual_localization	medium	685	604	12961	17706	2	0.08503055000000001	19.24248733301647	P40967	HGNC:10880	6490	ENSG00000185664	contextual	dual_localization_borderline	1	0	0	1	1	0	2	0
PRAME	claude-sonnet-4-6	web_ncbi	1	no	pmhc_only_intracellular	medium	617	638	12768	19147	2	0.0850451	18.947788125020452	P78395	HGNC:9336	23532	ENSG00000185686	no	pmhc_only_negative	1	0	0	0	0	1	1	0
PRAME	claude-sonnet-4-6	web_ncbi	2	no	pmhc_only_intracellular	medium	4	1077	11608	17971	2	0.0850883	29.19450899999356	P78395	HGNC:9336	23532	ENSG00000185686	no	pmhc_only_negative	1	0	0	0	0	1	1	0
PRAME	claude-sonnet-4-6	web_ncbi	3	no	pmhc_only_intracellular	medium	617	1027	12825	17971	2	0.09074105	28.974304583040066	P78395	HGNC:9336	23532	ENSG00000185686	no	pmhc_only_negative	1	0	0	0	0	1	1	0
PRNP	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	high	714	231	0	3610	0	0.00669	6.265853375021834	P04156	HGNC:9449	5621	ENSG00000171867	yes	gpi_anchored_positive	1	0	1	1	1	0	3	0
PRNP	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	high	2	237	712	3610	0	0.007314	5.929529624991119	P04156	HGNC:9449	5621	ENSG00000171867	yes	gpi_anchored_positive	1	0	1	1	1	0	3	0
PRNP	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	high	714	280	0	3610	0	0.007425	7.630795458971988	P04156	HGNC:9449	5621	ENSG00000171867	yes	gpi_anchored_positive	1	0	1	1	1	0	3	0
PSCA	claude-sonnet-4-6	web_ncbi	1	yes	gpi_anchored	high	659	220	0	3610	0	0.00636	5.42602416704176	O43653	HGNC:9500	8000	ENSG00000167653	yes	disagreement_rich_positive	1	0	0	1	0	1	2	0
PSCA	claude-sonnet-4-6	web_ncbi	2	yes	gpi_anchored	high	2	247	657	3610	0	0.00725775	5.953841583977919	O43653	HGNC:9500	8000	ENSG00000167653	yes	disagreement_rich_positive	1	0	0	1	0	1	2	0
PSCA	claude-sonnet-4-6	web_ncbi	3	yes	gpi_anchored	high	659	260	0	3610	0	0.00696	6.2032018339959905	O43653	HGNC:9500	8000	ENSG00000167653	yes	disagreement_rich_positive	1	0	0	1	0	1	2	0
PTK7	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	633	270	0	3610	0	0.007032	6.7048850420396775	Q13308	HGNC:9618	5754	ENSG00000112655	yes	disagreement_rich_positive	1	1	0	1	1	1	4	0
PTK7	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	634	377	6035	7220	1	0.04235425	11.459533374989405	Q13308	HGNC:9618	5754	ENSG00000112655	yes	disagreement_rich_positive	1	1	0	1	1	1	4	0
PTK7	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	634	397	7282	7220	1	0.047330500000000005	11.797203082998749	Q13308	HGNC:9618	5754	ENSG00000112655	yes	disagreement_rich_positive	1	1	0	1	1	1	4	0
RAC1	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	high	638	421	6922	7220	1	0.046352500000000005	12.897474083001725	P63000	HGNC:9801	5879	ENSG00000136238	no	wrong_side_negative	1	0	1	0	0	0	1	0
RAC1	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	high	3	419	7735	7220	1	0.04746625	12.526959167036694	P63000	HGNC:9801	5879	ENSG00000136238	no	wrong_side_negative	1	0	1	0	0	0	1	0
RAC1	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	high	638	427	6902	7220	1	0.0463675	13.122630375029985	P63000	HGNC:9801	5879	ENSG00000136238	no	wrong_side_negative	1	0	1	0	0	0	1	0
RHOA	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	high	641	348	0	3610	0	0.008226	8.425953416037373	P61586	HGNC:667	387	ENSG00000067560	no	wrong_side_negative	1	0	1	0	0	1	2	0
RHOA	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	high	2	332	639	3610	0	0.00846525	7.987522208015434	P61586	HGNC:667	387	ENSG00000067560	no	wrong_side_negative	1	0	1	0	0	1	2	0
RHOA	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	high	641	336	0	3610	0	0.008046	8.893636458960827	P61586	HGNC:667	387	ENSG00000067560	no	wrong_side_negative	1	0	1	0	0	1	2	0
ROR1	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	665	247	0	3610	0	0.006783	6.376870208012406	Q01973	HGNC:10256	4919	ENSG00000185483	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
ROR1	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	2	312	663	3610	0	0.00825525	8.143087458971422	Q01973	HGNC:10256	4919	ENSG00000185483	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
ROR1	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	665	280	0	3610	0	0.007278	6.668708582990803	Q01973	HGNC:10256	4919	ENSG00000185483	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
ROR2	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	680	282	0	3610	0	0.007353	6.774024917045608	Q01974	HGNC:10257	4920	ENSG00000169071	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
ROR2	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	2	257	678	3610	0	0.0074865	6.633107917034067	Q01974	HGNC:10257	4920	ENSG00000169071	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
ROR2	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	680	288	0	3610	0	0.007443	6.848381207964849	Q01974	HGNC:10257	4920	ENSG00000169071	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
ROS1	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	2	275	622	3610	0	0.0075465	10.33475483302027	P08922	HGNC:10261	6098	ENSG00000047936	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
ROS1	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	624	246	0	3610	0	0.006645	6.881089000031352	P08922	HGNC:10261	6098	ENSG00000047936	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
ROS1	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	624	312	0	3610	0	0.007635	7.619427166006062	P08922	HGNC:10261	6098	ENSG00000047936	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
RPN1	claude-sonnet-4-6	web_ncbi	1	no	endomembrane_resident	high	656	326	0	3610	0	0.007941	7.5085431660409085	P04843	HGNC:10381	6184	ENSG00000163902	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
RPN1	claude-sonnet-4-6	web_ncbi	2	no	endomembrane_resident	high	2	312	654	3610	0	0.0082215	7.752140833996236	P04843	HGNC:10381	6184	ENSG00000163902	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
RPN1	claude-sonnet-4-6	web_ncbi	3	no	endomembrane_resident	high	656	313	0	3610	0	0.007746	6.970569292025175	P04843	HGNC:10381	6184	ENSG00000163902	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
RPN2	claude-sonnet-4-6	web_ncbi	1	no	endomembrane_resident	high	673	318	0	3610	0	0.007872	8.151573040988296	P04844	HGNC:10382	6185	ENSG00000118705	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
RPN2	claude-sonnet-4-6	web_ncbi	2	no	endomembrane_resident	high	2	337	671	3610	0	0.00866025	8.06783529202221	P04844	HGNC:10382	6185	ENSG00000118705	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
RPN2	claude-sonnet-4-6	web_ncbi	3	no	endomembrane_resident	high	673	314	0	3610	0	0.007812	6.843615000019781	P04844	HGNC:10382	6185	ENSG00000118705	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
SCAP	claude-sonnet-4-6	web_ncbi	1	no	endomembrane_resident	high	618	395	6924	7220	1	0.04591	12.546695124998223	Q12770	HGNC:30634	22937	ENSG00000114650	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
SCAP	claude-sonnet-4-6	web_ncbi	2	no	endomembrane_resident	high	2	329	615	3610	0	0.00833025	8.395833541988395	Q12770	HGNC:30634	22937	ENSG00000114650	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
SCAP	claude-sonnet-4-6	web_ncbi	3	no	endomembrane_resident	high	617	321	0	3610	0	0.007749	7.185679167043418	Q12770	HGNC:30634	22937	ENSG00000114650	no	wrong_compartment_negative	1	0	0	1	1	0	2	0
SCARB2	claude-sonnet-4-6	web_ncbi	1	contextual	lysosomal_exocytosis	high	682	545	10730	17003	2	0.0755594	17.664097125001717	Q14108	HGNC:1665	950	ENSG00000138760	contextual	lysosomal_exocytosis_borderline	1	0	0	1	1	0	2	0
SCARB2	claude-sonnet-4-6	web_ncbi	2	contextual	lysosomal_exocytosis	medium	4	626	12956	16932	2	0.0830666	24.40810020803474	Q14108	HGNC:1665	950	ENSG00000138760	contextual	lysosomal_exocytosis_borderline	1	0	0	1	1	0	2	0
SCARB2	claude-sonnet-4-6	web_ncbi	3	contextual	lysosomal_exocytosis	medium	682	557	9992	17003	2	0.0729719	18.499258957977872	Q14108	HGNC:1665	950	ENSG00000138760	contextual	lysosomal_exocytosis_borderline	1	0	0	1	1	0	2	0
SEC61G	claude-sonnet-4-6	web_ncbi	1	no	endomembrane_resident	high	633	300	0	3610	0	0.007482	7.549597167002503	P60059	HGNC:18277	23480	ENSG00000132432	no	wrong_compartment_negative	1	1	0	0	0	0	1	0
SEC61G	claude-sonnet-4-6	web_ncbi	2	no	endomembrane_resident	high	2	291	631	3610	0	0.00782025	7.164293417008594	P60059	HGNC:18277	23480	ENSG00000132432	no	wrong_compartment_negative	1	1	0	0	0	0	1	0
SEC61G	claude-sonnet-4-6	web_ncbi	3	no	endomembrane_resident	high	633	281	0	3610	0	0.007197	6.462838249979541	P60059	HGNC:18277	23480	ENSG00000132432	no	wrong_compartment_negative	1	1	0	0	0	0	1	0
SEZ6	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	612	419	13021	17087	2	0.08207585	19.27226754196454	Q53EL9	HGNC:15955	124925	ENSG00000063015	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
SEZ6	claude-sonnet-4-6	web_ncbi	2	contextual	tissue_restricted_surface	high	4	508	13683	17141	2	0.08408555000000001	17.84021112503251	Q53EL9	HGNC:15955	124925	ENSG00000063015	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
SEZ6	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	611	304	7971	7220	1	0.04845025	10.831620084005408	Q53EL9	HGNC:15955	124925	ENSG00000063015	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
SLC34A2	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	high	637	340	6556	7220	1	0.043762	10.434179083036724	O95436	HGNC:11020	10568	ENSG00000157765	yes	disagreement_rich_positive	1	1	1	1	0	1	4	0
SLC34A2	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	high	3	334	6800	7220	1	0.042685	12.80743079201784	O95436	HGNC:11020	10568	ENSG00000157765	yes	disagreement_rich_positive	1	1	1	1	0	1	4	0
SLC34A2	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	high	637	354	6064	7220	1	0.042127000000000005	10.846562915947288	O95436	HGNC:11020	10568	ENSG00000157765	yes	disagreement_rich_positive	1	1	1	1	0	1	4	0
SRC	claude-sonnet-4-6	web_ncbi	1	no	inner_leaflet_anchored	high	663	339	0	3610	0	0.008157	7.844741584034637	P12931	HGNC:11283	6714	ENSG00000197122	contextual	wrong_side_borderline	0	0	1	0	0	1	2	1
SRC	claude-sonnet-4-6	web_ncbi	2	no	inner_leaflet_anchored	high	2	343	661	3610	0	0.00871275	8.83058704098221	P12931	HGNC:11283	6714	ENSG00000197122	contextual	wrong_side_borderline	0	0	1	0	0	1	2	1
SRC	claude-sonnet-4-6	web_ncbi	3	no	inner_leaflet_anchored	high	663	325	0	3610	0	0.007947	7.06619491596939	P12931	HGNC:11283	6714	ENSG00000197122	contextual	wrong_side_borderline	0	0	1	0	0	1	2	1
SSTR2	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	high	619	270	0	3610	0	0.00699	6.821585708006751	P30874	HGNC:11331	6752	ENSG00000180616	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
SSTR2	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	high	2	287	617	3610	0	0.00770775	7.625733958033379	P30874	HGNC:11331	6752	ENSG00000180616	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
SSTR2	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	high	619	321	0	3610	0	0.007755	7.746780875022523	P30874	HGNC:11331	6752	ENSG00000180616	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
STEAP1	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	high	601	420	7192	7220	1	0.047239	13.127730834006798	Q9UHE8	HGNC:11378	26872	ENSG00000164647	yes	disagreement_rich_positive	1	0	0	0	0	0	0	0
STEAP1	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	high	3	420	8101	7220	1	0.04885375	12.12021254200954	Q9UHE8	HGNC:11378	26872	ENSG00000164647	yes	disagreement_rich_positive	1	0	0	0	0	0	0	0
STEAP1	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	high	601	380	7055	7220	1	0.04612525	11.750052582996432	Q9UHE8	HGNC:11378	26872	ENSG00000164647	yes	disagreement_rich_positive	1	0	0	0	0	0	0	0
STEAP2	claude-sonnet-4-6	web_ncbi	1	yes	multipass_with_exposed_loops	high	680	340	5744	7220	1	0.040846	10.994157957960851	Q8NFT2	HGNC:17885	261729	ENSG00000157214	yes	disagreement_rich_positive	1	0	0	0	0	0	0	0
STEAP2	claude-sonnet-4-6	web_ncbi	2	yes	multipass_with_exposed_loops	high	3	389	677	12964	1	0.02227195	11.546892292040866	Q8NFT2	HGNC:17885	261729	ENSG00000157214	yes	disagreement_rich_positive	1	0	0	0	0	0	0	0
STEAP2	claude-sonnet-4-6	web_ncbi	3	yes	multipass_with_exposed_loops	high	680	431	5744	7220	1	0.042211	12.66334058297798	Q8NFT2	HGNC:17885	261729	ENSG00000157214	yes	disagreement_rich_positive	1	0	0	0	0	0	0	0
STIM1	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	714	273	0	3610	0	0.00732	6.80149512499338	Q13586	HGNC:11386	6786	ENSG00000167323	contextual	induced_borderline	1	1	1	1	1	0	4	0
STIM1	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	medium	2	361	712	3610	0	0.009174	9.595481499971356	Q13586	HGNC:11386	6786	ENSG00000167323	contextual	induced_borderline	1	1	1	1	1	0	4	0
STIM1	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	714	316	0	3610	0	0.007965	8.198927916993853	Q13586	HGNC:11386	6786	ENSG00000167323	contextual	induced_borderline	1	1	1	1	1	0	4	0
SUN1	claude-sonnet-4-6	web_ncbi	1	no	nuclear_envelope	high	595	303	0	3610	0	0.007413	8.112765582976863	O94901	HGNC:18587	23353	ENSG00000164828	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
SUN1	claude-sonnet-4-6	web_ncbi	2	no	nuclear_envelope	high	3	383	8916	7220	1	0.051355000000000005	11.21715383301489	O94901	HGNC:18587	23353	ENSG00000164828	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
SUN1	claude-sonnet-4-6	web_ncbi	3	no	nuclear_envelope	high	596	399	6716	7220	1	0.045124000000000004	12.283321082999464	O94901	HGNC:18587	23353	ENSG00000164828	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
SUN2	claude-sonnet-4-6	web_ncbi	1	no	nuclear_envelope	high	688	313	0	3610	0	0.007842	11.249470916984137	Q9UH99	HGNC:14210	25777	ENSG00000100242	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
SUN2	claude-sonnet-4-6	web_ncbi	2	no	nuclear_envelope	high	2	307	686	3610	0	0.0082665	7.9528032499947585	Q9UH99	HGNC:14210	25777	ENSG00000100242	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
SUN2	claude-sonnet-4-6	web_ncbi	3	no	nuclear_envelope	high	688	316	0	3610	0	0.007887	9.973194165970199	Q9UH99	HGNC:14210	25777	ENSG00000100242	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
SYK	claude-sonnet-4-6	web_ncbi	1	no	cytoplasmic	high	660	368	0	3610	0	0.008583	9.000877291022334	P43405	HGNC:11491	6850	ENSG00000165025	no	approved_drug_intracellular_negative	1	0	1	0	0	1	2	0
SYK	claude-sonnet-4-6	web_ncbi	2	no	cytoplasmic	high	3	475	7323	7220	1	0.046761250000000004	16.13396708399523	P43405	HGNC:11491	6850	ENSG00000165025	no	approved_drug_intracellular_negative	1	0	1	0	0	1	2	0
SYK	claude-sonnet-4-6	web_ncbi	3	no	cytoplasmic	high	661	436	6072	7220	1	0.043459000000000005	12.926413750043139	P43405	HGNC:11491	6850	ENSG00000165025	no	approved_drug_intracellular_negative	1	0	1	0	0	1	2	0
SYNE1	claude-sonnet-4-6	web_ncbi	1	no	nuclear_envelope	high	721	421	8013	7220	1	0.05069275	12.870286040997598	Q8NF91	HGNC:17089	23345	ENSG00000131018	no	wrong_compartment_negative	1	0	1	0	0	0	1	0
SYNE1	claude-sonnet-4-6	web_ncbi	2	no	nuclear_envelope	high	2	303	718	3610	0	0.0083265	8.293720791989472	Q8NF91	HGNC:17089	23345	ENSG00000131018	no	wrong_compartment_negative	1	0	1	0	0	0	1	0
SYNE1	claude-sonnet-4-6	web_ncbi	3	no	nuclear_envelope	high	720	294	0	3610	0	0.007653	7.852883500047028	Q8NF91	HGNC:17089	23345	ENSG00000131018	no	wrong_compartment_negative	1	0	1	0	0	0	1	0
SYNE2	claude-sonnet-4-6	web_ncbi	1	no	nuclear_envelope	high	658	264	0	3610	0	0.007017	7.5754086669767275	Q8WXH0	HGNC:17084	23224	ENSG00000054654	no	wrong_compartment_negative	1	0	1	0	0	0	1	0
SYNE2	claude-sonnet-4-6	web_ncbi	2	no	nuclear_envelope	high	2	320	656	3610	0	0.008349	7.688127292029094	Q8WXH0	HGNC:17084	23224	ENSG00000054654	no	wrong_compartment_negative	1	0	1	0	0	0	1	0
SYNE2	claude-sonnet-4-6	web_ncbi	3	no	nuclear_envelope	high	658	296	0	3610	0	0.007497	6.832930208009202	Q8WXH0	HGNC:17084	23224	ENSG00000054654	no	wrong_compartment_negative	1	0	1	0	0	0	1	0
TACSTD2	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	607	278	0	3610	0	0.007074	6.546926374954637	P09758	HGNC:11530	4070	ENSG00000184292	yes	validated_positive	1	1	1	1	1	1	5	0
TACSTD2	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	2	264	605	3610	0	0.00731775	7.001004917023238	P09758	HGNC:11530	4070	ENSG00000184292	yes	validated_positive	1	1	1	1	1	1	5	0
TACSTD2	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	607	285	0	3610	0	0.007179	7.0783237920259126	P09758	HGNC:11530	4070	ENSG00000184292	yes	validated_positive	1	1	1	1	1	1	5	0
TF	claude-sonnet-4-6	web_ncbi	1	no	secreted_only	high	674	849	7251	7220	1	0.05411425	20.53489695902681	P02787	HGNC:11740	7018	ENSG00000091513	no	secreted_negative	1	0	1	0	1	0	2	0
TF	claude-sonnet-4-6	web_ncbi	2	no	secreted_only	high	3	453	8499	7220	1	0.050841250000000004	13.648275499988813	P02787	HGNC:11740	7018	ENSG00000091513	no	secreted_negative	1	0	1	0	1	0	2	0
TF	claude-sonnet-4-6	web_ncbi	3	no	secreted_only	high	674	905	7026	7220	1	0.0541105	23.171212874993216	P02787	HGNC:11740	7018	ENSG00000091513	no	secreted_negative	1	0	1	0	1	0	2	0
TFRC	claude-sonnet-4-6	web_ncbi	1	yes	classical_surface_receptor	high	602	259	0	3610	0	0.006774	6.860479165974539	P02786	HGNC:11763	7037	ENSG00000072274	yes	disagreement_rich_positive	1	1	1	0	1	0	3	0
TFRC	claude-sonnet-4-6	web_ncbi	2	yes	classical_surface_receptor	high	2	254	600	3610	0	0.007149	6.274565666972194	P02786	HGNC:11763	7037	ENSG00000072274	yes	disagreement_rich_positive	1	1	1	0	1	0	3	0
TFRC	claude-sonnet-4-6	web_ncbi	3	yes	classical_surface_receptor	high	602	237	0	3610	0	0.006444	6.242300709011033	P02786	HGNC:11763	7037	ENSG00000072274	yes	disagreement_rich_positive	1	1	1	0	1	0	3	0
TGFB1	claude-sonnet-4-6	web_ncbi	1	contextual	cell_state_induced	high	703	564	13523	18674	2	0.08688245	17.95392316696234	P01137	HGNC:11766	7040	ENSG00000105329	contextual	surface_attachment_borderline	1	0	1	0	1	1	3	0
TGFB1	claude-sonnet-4-6	web_ncbi	2	contextual	stable_surface_attachment	high	702	453	8267	7220	1	0.05206825	13.463671958015766	P01137	HGNC:11766	7040	ENSG00000105329	contextual	surface_attachment_borderline	1	0	1	0	1	1	3	0
TGFB1	claude-sonnet-4-6	web_ncbi	3	contextual	stable_surface_attachment	high	703	530	14614	18738	2	0.0904829	18.86844587494852	P01137	HGNC:11766	7040	ENSG00000105329	contextual	surface_attachment_borderline	1	0	1	0	1	1	3	0
