gene_symbol	hgnc_id	uniprot_accession	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source	src_uniprot	src_go	src_hpa	src_surfy	src_cspa	src_sonnet	up_length	up_tm_count	up_signal_count	up_topo_extracellular_count	up_lipidation_count	up_glyc_count	up_keywords	up_has_signal	up_has_tm	up_has_glyc	up_has_lipidation	up_has_extracellular_topo	up_multi_pass	topo_gpi_anchored	topo_intramembrane	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_palmitoylated_only	topo_no_tm_no_signal	deeptmhmm_label	deeptm_TM_NO_SP	deeptm_SP_plus_TM	deeptm_SP_only	deeptm_BETA	deeptm_GLOB	gene_group	fam_gpcr	fam_olfactory_receptor	fam_slc_transporter	fam_abc_transporter	fam_cd_molecule	fam_ig_domain	fam_rtk	fam_tetraspanin	fam_cadherin	fam_integrin	fam_voltage_gated_channel	fam_ligand_gated_channel	fam_connexin	fam_claudin	fam_mhc_hla	fam_tnfrsf	fam_chemokine_ligand	fam_chemokine_receptor	fam_ras_gtpase	fam_rho_gtpase	fam_arf_gtpase	fam_src_kinase	fam_g_protein_subunit	schweke_homomer
CACNB1	HGNC:1401	Q02641	ENSG00000067191	782	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only	0	1	0	0	0	0	598.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Alternative splicing|Calcium|Calcium channel|Calcium transport|Cell membrane|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|SH3 domain|Transport|Voltage-gated channel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							Membrane associated guanylate kinases|Calcium voltage-gated channel auxiliary beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACNB2	HGNC:1402	Q08289	ENSG00000165995	783	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only	0	1	0	0	0	0	660.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Alternative splicing|Brugada syndrome|Calcium|Calcium channel|Calcium transport|Cell membrane|Disease variant|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|SH3 domain|Transport|Voltage-gated channel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							Membrane associated guanylate kinases|Calcium voltage-gated channel auxiliary beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACNB3	HGNC:1403	P54284	ENSG00000167535	784	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only	0	1	0	0	0	0																													Membrane associated guanylate kinases|Calcium voltage-gated channel auxiliary beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACNB4	HGNC:1404	O00305	ENSG00000182389	785	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only	0	1	0	0	0	0																													Membrane associated guanylate kinases|Calcium voltage-gated channel auxiliary beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALD1	HGNC:1441	Q05682	ENSG00000122786	800	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CALML5	HGNC:18180	Q9NZT1	ENSG00000178372	51806	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													EF-hand domain containing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALN1	HGNC:13248	Q9BXU9	ENSG00000183166	83698	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only	1	0	0	0	0	0	261.0	1.0	0.0	1.0	0.0	0.0	Alternative splicing|Calcium|Cell membrane|Cytoplasm|Golgi apparatus|Membrane|Metal-binding|Proteomics identification|Reference proteome|Repeat|Transmembrane|Transmembrane helix	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0							EF-hand domain containing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALU	HGNC:1458	O43852	ENSG00000128595	813	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only	0	0	0	0	1	0																													CREC family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMK2D	HGNC:1462	Q13557	ENSG00000145349	817	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0	499.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Acetylation|Alternative splicing|ATP-binding|Calmodulin-binding|Cell membrane|Kinase|Membrane|Nucleotide-binding|Phosphoprotein|Proteomics identification|Reference proteome|Sarcoplasmic reticulum|Serine/threonine-protein kinase|Transferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							CAMK2 family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAMK2G	HGNC:1463	Q13555	ENSG00000148660	818	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													CAMK2 family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAP2	HGNC:20039	P40123	ENSG00000112186	10486	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0	477.0	0.0	0.0	0.0	0.0	0.0	Acetylation|Alternative splicing|Cardiomyopathy|Cell membrane|Disease variant|Membrane|Phosphoprotein|Proteomics identification|Reference proteome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																															1.0
CAPN3	HGNC:1480	P20807	ENSG00000092529	825	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													EF-hand domain containing|Calpains	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPN5	HGNC:1482	O15484	ENSG00000149260	726	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													C2 domain containing|Calpains	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPNS1	HGNC:1481	P04632	ENSG00000126247	826	1	0	0	0	1	0	0	0	no	high	cytoplasmic			m1_only	0	0	0	0	1	0	268.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Acetylation|Calcium|Cell membrane|Cytoplasm|Direct protein sequencing|Membrane|Metal-binding|Phosphoprotein|Proteomics identification|Reference proteome|Repeat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	GLOB	0.0	0.0	0.0	0.0	1.0	EF-hand domain containing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAPSL	HGNC:28375	Q8WWF8	ENSG00000152611	133690	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													EF-hand domain containing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CARMIL1	HGNC:21581	Q5VZK9	ENSG00000079691	55604	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0	1371.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Acetylation|Alternative splicing|Cell membrane|Cell projection|Coiled coil|Cytoplasm|Cytoskeleton|Leucine-rich repeat|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																															0.0
CARMIL2	HGNC:27089	Q6F5E8	ENSG00000159753	146206	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0	1435.0	0.0	0.0	0.0	0.0	0.0	Alternative splicing|Cell membrane|Cell projection|Cytoplasm|Cytoskeleton|Disease variant|Leucine-rich repeat|Membrane|Methylation|Phosphoprotein|Proteomics identification|Reference proteome|Repeat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																															0.0
CASK	HGNC:1497	O14936	ENSG00000147044	8573	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only	0	1	0	0	0	0	926.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Alternative splicing|ATP-binding|Calmodulin-binding|Cell membrane|Cytoplasm|Disease variant|Intellectual disability|Kinase|Membrane|Nucleotide-binding|Nucleus|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Serine/threonine-protein kinase|SH3 domain|Transferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							Membrane associated guanylate kinases|PDZ domain containing|CASK family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CASKIN2	HGNC:18200	Q8WXE0	ENSG00000177303	57513	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													Ankyrin repeat domain containing|Sterile alpha motif domain containing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CASP10	HGNC:1500	Q92851	ENSG00000003400	843	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													Caspases|Death effector domain containing|Death inducing signaling complex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CASP3	HGNC:1504	P42574	ENSG00000164305	836	1	0	1	0	0	0	0	1	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													Caspases|Small nucleolar RNA protein coding host genes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CASP4	HGNC:1505	P49662	ENSG00000196954	837	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													Caspases|Caspase recruitment domain containing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CASP7	HGNC:1508	P55210	ENSG00000165806	840	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													Caspases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CASP8	HGNC:1509	Q14790	ENSG00000064012	841	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													Caspases|Death effector domain containing|Ripoptosome|Death inducing signaling complex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CBL	HGNC:1541	P22681	ENSG00000110395	867	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0	906.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Calcium|Cell membrane|Cell projection|Cytoplasm|Disease variant|Golgi apparatus|Membrane|Metal-binding|Phosphoprotein|Proteomics identification|Proto-oncogene|Reference proteome|Repeat|Transferase|Ubl conjugation|Ubl conjugation pathway|Zinc|Zinc-finger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							Ring finger proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBLIF	HGNC:4268	P27352	ENSG00000134812	2694	1	0	1	0	0	0	0	0	no	high	secreted_only			m1_only	0	1	0	0	0	0																																																					0.0
CCDC112	HGNC:28599	Q8NEF3	ENSG00000164221	153733	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CCDC15	HGNC:25798	Q0P6D6	ENSG00000149548	80071	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CCDC32	HGNC:28295	Q9BV29	ENSG00000128891	90416	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CCDC59	HGNC:25005	Q9P031	ENSG00000133773	29080	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only	0	0	1	0	0	0																																																					0.0
CCDC63	HGNC:26669	Q8NA47	ENSG00000173093	160762	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CCDC69	HGNC:24487	A6NI79	ENSG00000198624	26112	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					1.0
CCDC8	HGNC:25367	Q9H0W5	ENSG00000169515	83987	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													Protein phosphatase 1 regulatory subunits|3M complex subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC88A	HGNC:25523	Q3V6T2	ENSG00000115355	55704	1	0	0	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only	0	0	1	0	0	0	1871.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Alternative splicing|Cell membrane|Cell projection|Cilium biogenesis/degradation|Coiled coil|Cytoplasm|Cytoplasmic vesicle|Cytoskeleton|Epilepsy|Guanine-nucleotide releasing factor|Intellectual disability|Membrane|Neurodegeneration|Neurogenesis|Phosphoprotein|Proteomics identification|Reference proteome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							HOOK related protein family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC88C	HGNC:19967	Q9P219	ENSG00000015133	440193	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													HOOK related protein family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC93	HGNC:25611	Q567U6	ENSG00000125633	54520	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													CCC complex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNT2	HGNC:1600	O60583	ENSG00000082258	905	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only	0	0	1	0	0	0																													Cyclins|P-TEFb complex subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCT3	HGNC:1616	P49368	ENSG00000163468	7203	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													Chaperonin containing TCP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CD2AP	HGNC:14258	Q9Y5K6	ENSG00000198087	23607	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					1.0
CDAN1	HGNC:1713	Q8IWY9	ENSG00000140326	146059	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only	0	0	1	0	0	0																																																					0.0
CDC42BPA	HGNC:1737	Q5VT25	ENSG00000143776	8476	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													CDC42 binding protein kinase family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC42EP3	HGNC:16943	Q9UKI2	ENSG00000163171	10602	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													CDC42 effector proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC42SE1	HGNC:17719	Q9NRR8	ENSG00000197622	56882	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0	79.0	0.0	0.0	0.0	2.0	0.0	Alternative splicing|Cell membrane|Cell shape|Cytoplasm|Cytoskeleton|Lipoprotein|Membrane|Palmitate|Phagocytosis|Proteomics identification|Reference proteome	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0																															0.0
CDK5	HGNC:1774	Q00535	ENSG00000164885	1020	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0	292.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Acetylation|Alternative splicing|Apoptosis|ATP-binding|Biological rhythms|Cell cycle|Cell division|Cell membrane|Cell projection|Cytoplasm|Kinase|Lissencephaly|Membrane|Neurodegeneration|Neurogenesis|Nucleotide-binding|Nucleus|Phosphoprotein|Proteomics identification|Reference proteome|Serine/threonine-protein kinase|Synapse|Transferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							Cyclin dependent kinases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKL5	HGNC:11411	O76039	ENSG00000008086	6792	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													Cilia and flagella associated|Cyclin dependent kinase like family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEND1	HGNC:24153	Q8N111	ENSG00000184524	51286	1	1	0	0	0	0	0	0	no	high	cytoplasmic			m1_only	1	0	0	0	0	0	149.0	1.0	0.0	1.0	0.0	0.0	Differentiation|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Transmembrane|Transmembrane helix	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0																															0.0
CEP15	HGNC:25024	Q9HBI5	ENSG00000114405	57415	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CEP68	HGNC:29076	Q76N32	ENSG00000011523	23177	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					1.0
CERS2	HGNC:14076	Q96G23	ENSG00000143418	29956	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only	0	0	0	0	1	0																													CERS class homeoboxes|Ceramide synthases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERS6	HGNC:23826	Q6ZMG9	ENSG00000172292	253782	1	0	0	0	1	0	0	0	no	high	endomembrane_resident			m1_only	0	0	0	0	1	0																													CERS class homeoboxes|MicroRNA protein coding host genes|Ceramide synthases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFAP418	HGNC:27232	Q96NL8	ENSG00000156172	157657	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CFAP97D1	HGNC:37241	B2RV13	ENSG00000231256	284067	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CFH	HGNC:4883	P08603	ENSG00000000971	3075	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only	0	0	0	0	1	0																													Sushi domain containing|Complement system regulators and receptors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFL1	HGNC:1874	P23528	ENSG00000172757	1072	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0	166.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Acetylation|Actin-binding|Cell membrane|Cell projection|Cytoplasm|Cytoskeleton|Direct protein sequencing|Host-virus interaction|Isopeptide bond|Membrane|Nucleus|Phosphoprotein|Proteomics identification|Reference proteome|Ubl conjugation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0							Cofilin family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFL2	HGNC:1875	Q9Y281	ENSG00000165410	1073	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													Cofilin family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CGNL1	HGNC:25931	Q0VF96	ENSG00000128849	84952	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																																																					0.0
CHCHD7	HGNC:28314	Q9BUK0	ENSG00000170791	79145	1	0	0	0	0	1	0	0	no	high	mitochondrial_internal			m1_only	0	0	1	0	0	0																													Coiled-coil-helix-coiled-coil-helix domain containing proteins|Mitochondrial respiratory chain complex assembly factors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHD8	HGNC:20153	Q9HCK8	ENSG00000100888	57680	1	0	0	0	0	1	0	0	no	high	nuclear			m1_only	0	0	1	0	0	0																													SNF2 related family|Small nucleolar RNA protein coding host genes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHGA	HGNC:1929	P10645	ENSG00000100604	1113	1	0	0	0	1	0	0	0	no	high	secreted_only			m1_only	0	0	0	0	1	0																													Granins|Neuropeptides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHMP2A	HGNC:30216	O43633	ENSG00000130724	27243	1	0	0	0	0	1	0	0	no	high	cytoplasmic			m1_only	0	0	1	0	0	0																													Charged multivesicular body proteins|ESCRT-III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CHMP4A	HGNC:20274	Q9BY43	ENSG00000254505	29082	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													Charged multivesicular body proteins|ESCRT-III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CHMP4B	HGNC:16171	Q9H444	ENSG00000101421	128866	1	0	1	0	0	0	0	0	no	high	inner_leaflet_anchored			m1_only	0	1	0	0	0	0																													Charged multivesicular body proteins|ESCRT-III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CHMP4C	HGNC:30599	Q96CF2	ENSG00000164695	92421	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													Charged multivesicular body proteins|ESCRT-III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHMP7	HGNC:28439	Q8WUX9	ENSG00000147457	91782	1	0	1	0	0	0	0	0	no	high	cytoplasmic			m1_only	0	1	0	0	0	0																													Charged multivesicular body proteins|ESCRT-III associated factors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
