gene_symbol	hgnc_id	uniprot_acc	prior_reason
UTP14A	HGNC:10665	Q9BVJ6	nuclear
UTP14C	HGNC:20321	Q5TAP6	nuclear
UTP15	HGNC:25758	Q8TED0	nuclear
UTP18	HGNC:24274	Q9Y5J1	nuclear
UTP23	HGNC:28224	Q9BRU9	nuclear
UTP25	HGNC:28440	Q68CQ4	nuclear
UTP3	HGNC:24477	Q9NQZ2	nuclear
UTP4	HGNC:1983	Q969X6	nuclear
UTP6	HGNC:18279	Q9NYH9	nuclear
UVRAG	HGNC:12640	Q9P2Y5	cytoplasmic
UVSSA	HGNC:29304	Q2YD98	nuclear
UXT	HGNC:12641	Q9UBK9	cytoplasmic
VAC14	HGNC:25507	Q08AM6	cytoplasmic
VARS1	HGNC:12651	P26640	cytoplasmic
VARS2	HGNC:21642	Q5ST30	mitochondrial_internal
VASH2	HGNC:25723	Q86V25	cytoplasmic
VAV1	HGNC:12657	P15498	cytoplasmic
VAX1	HGNC:12660	Q5SQQ9	nuclear
VAX2	HGNC:12661	Q9UIW0	nuclear
VBP1	HGNC:12662	P61758	cytoplasmic
VCF1	HGNC:25918	Q969W3	nuclear
VCF2	HGNC:25085	Q5XKR9	cytoplasmic
VCP	HGNC:12666	P55072	cytoplasmic
VCPIP1	HGNC:30897	Q96JH7	cytoplasmic
VCPKMT	HGNC:20352	Q9H867	cytoplasmic
VCX	HGNC:12667	Q9H320	nuclear
VCX2	HGNC:18158	Q9H322	nuclear
VCX3A	HGNC:18159	Q9NNX9	nuclear
VCY	HGNC:12668	O14598	nuclear
VCY1B	HGNC:31751	O14598	nuclear
VDAC2	HGNC:12672	P45880	mitochondrial_internal
VDAC3	HGNC:12674	Q9Y277	mitochondrial_internal
VDR	HGNC:12679	P11473	nuclear
VENTX	HGNC:13639	O95231	nuclear
VEPH1	HGNC:25735	Q14D04	cytoplasmic
VEZF1	HGNC:12949	Q14119	nuclear
VGLL1	HGNC:20985	Q99990	nuclear
VGLL2	HGNC:20232	Q8N8G2	nuclear
VGLL3	HGNC:24327	A8MV65	nuclear
VGLL4	HGNC:28966	Q14135	nuclear
VHL	HGNC:12687	P40337	cytoplasmic
VHLL	HGNC:30666	Q6RSH7	cytoplasmic
VILL	HGNC:30906	O15195	cytoplasmic
VIPAS39	HGNC:20347	Q9H9C1	cytoplasmic
VIRMA	HGNC:24500	Q69YN4	nuclear
VMAC	HGNC:33803	Q2NL98	cytoplasmic
VPS11	HGNC:14583	Q9H270	cytoplasmic
VPS13A	HGNC:1908	Q96RL7	cytoplasmic
VPS13C	HGNC:23594	Q709C8	cytoplasmic
VPS13D	HGNC:23595	Q5THJ4	cytoplasmic
VPS16	HGNC:14584	Q9H269	cytoplasmic
VPS25	HGNC:28122	Q9BRG1	cytoplasmic
VPS26A	HGNC:12711	O75436	cytoplasmic
VPS26B	HGNC:28119	Q4G0F5	cytoplasmic
VPS26C	HGNC:3044	O14972	cytoplasmic
VPS28	HGNC:18178	Q9UK41	cytoplasmic
VPS29	HGNC:14340	Q9UBQ0	cytoplasmic
VPS33A	HGNC:18179	Q96AX1	cytoplasmic
VPS33B	HGNC:12712	Q9H267	cytoplasmic
VPS35	HGNC:13487	Q96QK1	cytoplasmic
VPS35L	HGNC:24641	Q7Z3J2	cytoplasmic
VPS37A	HGNC:24928	Q8NEZ2	cytoplasmic
VPS37B	HGNC:25754	Q9H9H4	cytoplasmic
VPS37C	HGNC:26097	A5D8V6	cytoplasmic
VPS37D	HGNC:18287	Q86XT2	cytoplasmic
VPS39	HGNC:20593	Q96JC1	cytoplasmic
VPS45	HGNC:14579	Q9NRW7	cytoplasmic
VPS4A	HGNC:13488	Q9UN37	cytoplasmic
VPS4B	HGNC:10895	O75351	cytoplasmic
VPS50	HGNC:25956	Q96JG6	cytoplasmic
VPS52	HGNC:10518	Q8N1B4	cytoplasmic
VPS53	HGNC:25608	Q5VIR6	cytoplasmic
VPS54	HGNC:18652	Q9P1Q0	cytoplasmic
VPS72	HGNC:11644	Q15906	nuclear
VPS8	HGNC:29122	Q8N3P4	cytoplasmic
VPS9D1	HGNC:13526	Q9Y2B5	cytoplasmic
VRK1	HGNC:12718	Q99986	nuclear
VRK2	HGNC:12719	Q86Y07	cytoplasmic
VRK3	HGNC:18996	Q8IV63	nuclear
VRTN	HGNC:20223	Q9H8Y1	nuclear
VSX1	HGNC:12723	Q9NZR4	nuclear
VSX2	HGNC:1975	P58304	nuclear
VTA1	HGNC:20954	Q9NP79	cytoplasmic
VWA3B	HGNC:28385	Q502W6	cytoplasmic
VWA5A	HGNC:6658	O00534	nuclear
VWA5B2	HGNC:25144	Q8N398	cytoplasmic
VWA8	HGNC:29071	A3KMH1	mitochondrial_internal
VWCE	HGNC:26487	Q96DN2	cytoplasmic
WAC	HGNC:17327	Q9BTA9	nuclear
WAPL	HGNC:23293	Q7Z5K2	nuclear
WARS2	HGNC:12730	Q9UGM6	mitochondrial_internal
WASF1	HGNC:12732	Q92558	cytoplasmic
WASHC1	HGNC:24361	A8K0Z3	cytoplasmic
WASHC2A	HGNC:23416	Q641Q2	cytoplasmic
WASHC2C	HGNC:23414	Q9Y4E1	cytoplasmic
WASHC3	HGNC:24256	Q9Y3C0	cytoplasmic
WASHC4	HGNC:29174	Q2M389	cytoplasmic
WASHC5	HGNC:28984	Q12768	cytoplasmic
WASL	HGNC:12735	O00401	cytoplasmic
WBP1	HGNC:12737	Q96G27	cytoplasmic
WBP11	HGNC:16461	Q9Y2W2	nuclear
WBP2	HGNC:12738	Q969T9	cytoplasmic
WBP2NL	HGNC:28389	Q6ICG8	cytoplasmic
WBP4	HGNC:12739	O75554	nuclear
WDCP	HGNC:26157	Q9H6R7	cytoplasmic
WDFY3	HGNC:20751	Q8IZQ1	cytoplasmic
WDFY4	HGNC:29323	Q6ZS81	cytoplasmic
WDHD1	HGNC:23170	O75717	nuclear
WDR11	HGNC:13831	Q9BZH6	cytoplasmic
WDR17	HGNC:16661	Q8IZU2	cytoplasmic
WDR18	HGNC:17956	Q9BV38	nuclear
WDR19	HGNC:18340	Q8NEZ3	cytoplasmic
WDR20	HGNC:19667	Q8TBZ3	cytoplasmic
WDR24	HGNC:20852	Q96S15	cytoplasmic
WDR25	HGNC:21064	Q64LD2	cytoplasmic
WDR26	HGNC:21208	Q9H7D7	cytoplasmic
WDR27	HGNC:21248	A2RRH5	cytoplasmic
WDR3	HGNC:12755	Q9UNX4	nuclear
WDR31	HGNC:21421	Q8NA23	cytoplasmic
WDR33	HGNC:25651	Q9C0J8	nuclear
WDR35	HGNC:29250	Q9P2L0	cytoplasmic
WDR36	HGNC:30696	Q8NI36	nuclear
WDR37	HGNC:31406	Q9Y2I8	cytoplasmic
WDR38	HGNC:23745	Q5JTN6	cytoplasmic
WDR4	HGNC:12756	P57081	cytoplasmic
WDR41	HGNC:25601	Q9HAD4	cytoplasmic
WDR43	HGNC:28945	Q15061	nuclear
WDR44	HGNC:30512	Q5JSH3	cytoplasmic
WDR45	HGNC:28912	Q9Y484	cytoplasmic
WDR45B	HGNC:25072	Q5MNZ6	cytoplasmic
WDR46	HGNC:13923	O15213	nuclear
WDR47	HGNC:29141	O94967	cytoplasmic
WDR48	HGNC:30914	Q8TAF3	cytoplasmic
WDR49	HGNC:26587	Q8IV35	cytoplasmic
WDR5	HGNC:12757	P61964	nuclear
WDR54	HGNC:25770	Q9H977	cytoplasmic
WDR55	HGNC:25971	Q9H6Y2	nuclear
WDR59	HGNC:25706	Q6PJI9	cytoplasmic
WDR5B	HGNC:17826	Q86VZ2	cytoplasmic
WDR62	HGNC:24502	O43379	cytoplasmic
WDR64	HGNC:26570	B1ANS9	cytoplasmic
WDR7	HGNC:13490	Q9Y4E6	cytoplasmic
WDR70	HGNC:25495	Q9NW82	nuclear
WDR72	HGNC:26790	Q3MJ13	cytoplasmic
WDR74	HGNC:25529	Q6RFH5	nuclear
WDR75	HGNC:25725	Q8IWA0	nuclear
WDR76	HGNC:25773	Q9H967	nuclear
WDR77	HGNC:29652	Q9BQA1	cytoplasmic
WDR82	HGNC:28826	Q6UXN9	nuclear
WDR83	HGNC:32672	Q9BRX9	cytoplasmic
WDR87	HGNC:29934	Q6ZQQ6	cytoplasmic
WDR88	HGNC:26999	Q6ZMY6	cytoplasmic
WDR89	HGNC:20489	Q96FK6	cytoplasmic
WDR90	HGNC:26960	Q96KV7	cytoplasmic
WDR93	HGNC:26924	Q6P2C0	mitochondrial_internal
WDSUB1	HGNC:26697	Q8N9V3	cytoplasmic
WDTC1	HGNC:29175	Q8N5D0	nuclear
WEE1	HGNC:12761	P30291	nuclear
WEE2	HGNC:19684	P0C1S8	cytoplasmic
WHAMM	HGNC:30493	Q8TF30	cytoplasmic
WHR1	HGNC:11398	P49842	nuclear
WIPF2	HGNC:30923	Q8TF74	cytoplasmic
WIPF3	HGNC:22004	A6NGB9	cytoplasmic
WIPI1	HGNC:25471	Q5MNZ9	cytoplasmic
WIPI2	HGNC:32225	Q9Y4P8	cytoplasmic
WIZ	HGNC:30917	O95785	nuclear
WNK1	HGNC:14540	Q9H4A3	cytoplasmic
WNK2	HGNC:14542	Q9Y3S1	cytoplasmic
WNK3	HGNC:14543	Q9BYP7	cytoplasmic
WNK4	HGNC:14544	Q96J92	cytoplasmic
WRAP53	HGNC:25522	Q9BUR4	nuclear
WRAP73	HGNC:12759	Q9P2S5	cytoplasmic
WRN	HGNC:12791	Q14191	nuclear
WRNIP1	HGNC:20876	Q96S55	nuclear
WSB1	HGNC:19221	Q9Y6I7	cytoplasmic
WSB2	HGNC:19222	Q9NYS7	cytoplasmic
WT1	HGNC:12796	P19544	nuclear
WTAP	HGNC:16846	Q15007	nuclear
WTIP	HGNC:20964	A6NIX2	cytoplasmic
WWC3	HGNC:29237	Q9ULE0	cytoplasmic
WWOX	HGNC:12799	Q9NZC7	cytoplasmic
WWP2	HGNC:16804	O00308	cytoplasmic
WWTR1	HGNC:24042	Q9GZV5	cytoplasmic
XAB2	HGNC:14089	Q9HCS7	nuclear
XAF1	HGNC:30932	Q6GPH4	cytoplasmic
XAGE1A	HGNC:4111	Q9HD64	nuclear
XBP1	HGNC:12801	P17861	nuclear
XDH	HGNC:12805	P47989	cytoplasmic
XIAP	HGNC:592	P98170	cytoplasmic
XIRP1	HGNC:14301	Q702N8	cytoplasmic
XNDC1N	HGNC:54661	Q6ZNB5	nuclear
XPA	HGNC:12814	P23025	nuclear
XPNPEP1	HGNC:12822	Q9NQW7	cytoplasmic
XPNPEP3	HGNC:28052	Q9NQH7	mitochondrial_internal
XPO1	HGNC:12825	O14980	cytoplasmic
XPO4	HGNC:17796	Q9C0E2	cytoplasmic
XPO5	HGNC:17675	Q9HAV4	nuclear
XPO6	HGNC:19733	Q96QU8	cytoplasmic
XPO7	HGNC:14108	Q9UIA9	cytoplasmic
XPOT	HGNC:12826	O43592	cytoplasmic
XRCC1	HGNC:12828	P18887	nuclear
XRCC2	HGNC:12829	O43543	nuclear
XRCC3	HGNC:12830	O43542	nuclear
XRCC4	HGNC:12831	Q13426	nuclear
XRCC6	HGNC:4055	P12956	nuclear
XRN2	HGNC:12836	Q9H0D6	nuclear
XRRA1	HGNC:18868	Q6P2D8	cytoplasmic
XTBD1	HGNC:30545	Q96HQ2	nuclear
XYLB	HGNC:12839	O75191	cytoplasmic
YAE1	HGNC:24857	Q9NRH1	cytoplasmic
YAF2	HGNC:17363	Q8IY57	nuclear
YAP1	HGNC:16262	P46937	cytoplasmic
YARS2	HGNC:24249	Q9Y2Z4	mitochondrial_internal
YBEY	HGNC:1299	P58557	cytoplasmic
YBX2	HGNC:17948	Q9Y2T7	nuclear
YBX3	HGNC:2428	P16989	cytoplasmic
YDJC	HGNC:27158	A8MPS7	cytoplasmic
YEATS2	HGNC:25489	Q9ULM3	nuclear
YEATS4	HGNC:24859	O95619	nuclear
YJEFN3	HGNC:24785	A6XGL0	mitochondrial_internal
YJU2	HGNC:25518	Q9BW85	nuclear
YJU2B	HGNC:28118	P13994	nuclear
YLPM1	HGNC:17798	P49750	nuclear
YME1L1	HGNC:12843	Q96TA2	mitochondrial_internal
YPEL1	HGNC:12845	O60688	cytoplasmic
YPEL2	HGNC:18326	Q96QA6	nuclear
YPEL3	HGNC:18327	P61236	nuclear
YPEL4	HGNC:18328	Q96NS1	nuclear
YPEL5	HGNC:18329	P62699	cytoplasmic
YRDC	HGNC:28905	Q86U90	cytoplasmic
YTHDC2	HGNC:24721	Q9H6S0	cytoplasmic
YTHDF1	HGNC:15867	Q9BYJ9	cytoplasmic
YTHDF2	HGNC:31675	Q9Y5A9	cytoplasmic
YTHDF3	HGNC:26465	Q7Z739	cytoplasmic
YWHAB	HGNC:12849	P31946	cytoplasmic
YWHAE	HGNC:12851	P62258	cytoplasmic
YWHAG	HGNC:12852	P61981	cytoplasmic
YWHAH	HGNC:12853	Q04917	cytoplasmic
YWHAQ	HGNC:12854	P27348	cytoplasmic
YWHAZ	HGNC:12855	P63104	cytoplasmic
YY1	HGNC:12856	P25490	nuclear
YY1AP1	HGNC:30935	Q9H869	nuclear
YY2	HGNC:31684	O15391	nuclear
ZAR1	HGNC:20436	Q86SH2	cytoplasmic
ZAR1L	HGNC:37116	A6NP61	cytoplasmic
ZBBX	HGNC:26245	A8MT70	cytoplasmic
ZBED1	HGNC:447	O96006	nuclear
ZBED11	HGNC:27740	P0CF97	nuclear
ZBED2	HGNC:20710	Q9BTP6	nuclear
ZBED4	HGNC:20721	O75132	nuclear
ZBED5	HGNC:30803	Q49AG3	nuclear
ZBED6	HGNC:33273	P86452	nuclear
ZBED8	HGNC:30804	Q8IZ13	nuclear
ZBP1	HGNC:16176	Q9H171	cytoplasmic
ZBTB1	HGNC:20259	Q9Y2K1	nuclear
ZBTB10	HGNC:30953	Q96DT7	nuclear
ZBTB11	HGNC:16740	O95625	nuclear
ZBTB12	HGNC:19066	Q9Y330	nuclear
ZBTB14	HGNC:12860	O43829	nuclear
ZBTB16	HGNC:12930	Q05516	nuclear
ZBTB17	HGNC:12936	Q13105	nuclear
ZBTB18	HGNC:13030	Q99592	nuclear
ZBTB2	HGNC:20868	Q8N680	nuclear
ZBTB20	HGNC:13503	Q9HC78	nuclear
ZBTB21	HGNC:13083	Q9ULJ3	nuclear
ZBTB22	HGNC:13085	O15209	nuclear
ZBTB24	HGNC:21143	O43167	nuclear
ZBTB25	HGNC:13112	P24278	nuclear
ZBTB26	HGNC:23383	Q9HCK0	nuclear
ZBTB3	HGNC:22918	Q9H5J0	nuclear
ZBTB32	HGNC:16763	Q9Y2Y4	nuclear
ZBTB34	HGNC:31446	Q8NCN2	nuclear
ZBTB35	HGNC:12915	P52739	nuclear
ZBTB37	HGNC:28365	Q5TC79	nuclear
ZBTB38	HGNC:26636	Q8NAP3	nuclear
ZBTB39	HGNC:29014	O15060	nuclear
ZBTB4	HGNC:23847	Q9P1Z0	nuclear
ZBTB40	HGNC:29045	Q9NUA8	nuclear
ZBTB41	HGNC:24819	Q5SVQ8	nuclear
ZBTB42	HGNC:32550	B2RXF5	nuclear
ZBTB43	HGNC:17908	O43298	nuclear
ZBTB44	HGNC:25001	Q8NCP5	nuclear
ZBTB45	HGNC:23715	Q96K62	nuclear
ZBTB46	HGNC:16094	Q86UZ6	nuclear
ZBTB47	HGNC:26955	Q9UFB7	nuclear
ZBTB48	HGNC:4930	P10074	nuclear
ZBTB49	HGNC:19883	Q6ZSB9	nuclear
ZBTB5	HGNC:23836	O15062	nuclear
ZBTB6	HGNC:16764	Q15916	nuclear
ZBTB7A	HGNC:18078	O95365	nuclear
ZBTB7B	HGNC:18668	O15156	nuclear
ZBTB7C	HGNC:31700	A1YPR0	nuclear
ZBTB8A	HGNC:24172	Q96BR9	nuclear
ZBTB8B	HGNC:37057	Q8NAP8	nuclear
ZBTB9	HGNC:28323	Q96C00	nuclear
ZC2HC1A	HGNC:24277	Q96GY0	cytoplasmic
ZC2HC1B	HGNC:21174	Q5TFG8	cytoplasmic
ZC2HC1C	HGNC:20354	Q53FD0	cytoplasmic
ZC3H10	HGNC:25893	Q96K80	nuclear
ZC3H11A	HGNC:29093	O75152	nuclear
ZC3H11B	HGNC:25659	A0A1B0GTU1	nuclear
ZC3H11C	HGNC:56304	P0DQW0	nuclear
ZC3H11D	HGNC:26665	Q8NA57	nuclear
ZC3H12A	HGNC:26259	Q5D1E8	cytoplasmic
ZC3H12B	HGNC:17407	Q5HYM0	cytoplasmic
ZC3H12C	HGNC:29362	Q9C0D7	cytoplasmic
ZC3H12D	HGNC:21175	A2A288	cytoplasmic
ZC3H13	HGNC:20368	Q5T200	nuclear
ZC3H14	HGNC:20509	Q6PJT7	nuclear
ZC3H15	HGNC:29528	Q8WU90	cytoplasmic
ZC3H18	HGNC:25091	Q86VM9	nuclear
ZC3H3	HGNC:28972	Q8IXZ2	nuclear
ZC3H4	HGNC:17808	Q9UPT8	nuclear
ZC3H6	HGNC:24762	P61129	nuclear
ZC3H7A	HGNC:30959	Q8IWR0	nuclear
ZC3H7B	HGNC:30869	Q9UGR2	cytoplasmic
ZC3H8	HGNC:30941	Q8N5P1	nuclear
ZC3HAV1	HGNC:23721	Q7Z2W4	cytoplasmic
ZC3HAV1L	HGNC:22423	Q96H79	cytoplasmic
ZC3HC1	HGNC:29913	Q86WB0	nuclear
ZCCHC10	HGNC:25954	Q8TBK6	nuclear
ZCCHC12	HGNC:27273	Q6PEW1	cytoplasmic
ZCCHC13	HGNC:31749	Q8WW36	nuclear
ZCCHC14	HGNC:24134	Q8WYQ9	nuclear
ZCCHC17	HGNC:30246	Q9NP64	nuclear
ZCCHC18	HGNC:32459	P0CG32	nuclear
ZCCHC2	HGNC:22916	Q9C0B9	cytoplasmic
ZCCHC24	HGNC:26911	Q8N2G6	cytoplasmic
ZCCHC3	HGNC:16230	Q9NUD5	cytoplasmic
ZCCHC4	HGNC:22917	Q9H5U6	nuclear
ZCCHC7	HGNC:26209	Q8N3Z6	nuclear
ZCCHC8	HGNC:25265	Q6NZY4	nuclear
ZCCHC9	HGNC:25424	Q8N567	nuclear
ZCRB1	HGNC:29620	Q8TBF4	nuclear
ZCWPW1	HGNC:23486	Q9H0M4	nuclear
ZCWPW2	HGNC:23574	Q504Y3	nuclear
ZDBF2	HGNC:29313	Q9HCK1	nuclear
ZEB1	HGNC:11642	P37275	nuclear
ZEB2	HGNC:14881	O60315	nuclear
ZER1	HGNC:30960	Q7Z7L7	cytoplasmic
ZFAND1	HGNC:25858	Q8TCF1	cytoplasmic
ZFAND2A	HGNC:28073	Q8N6M9	cytoplasmic
ZFAND2B	HGNC:25206	Q8WV99	cytoplasmic
ZFAND3	HGNC:18019	Q9H8U3	cytoplasmic
ZFAND4	HGNC:23504	Q86XD8	cytoplasmic
ZFAND5	HGNC:13008	O76080	cytoplasmic
ZFAND6	HGNC:30164	Q6FIF0	cytoplasmic
ZFAT	HGNC:19899	Q9P243	nuclear
ZFC3H1	HGNC:28328	O60293	nuclear
ZFHX2	HGNC:20152	Q9C0A1	nuclear
ZFHX3	HGNC:777	Q15911	nuclear
ZFHX4	HGNC:30939	Q86UP3	nuclear
ZFP1	HGNC:23328	Q6P2D0	nuclear
ZFP14	HGNC:29312	Q9HCL3	nuclear
ZFP2	HGNC:26138	Q6ZN57	nuclear
ZFP28	HGNC:17801	Q8NHY6	nuclear
ZFP3	HGNC:12861	Q96NJ6	nuclear
ZFP30	HGNC:29555	Q9Y2G7	nuclear
ZFP36	HGNC:12862	P26651	cytoplasmic
ZFP36L1	HGNC:1107	Q07352	cytoplasmic
ZFP36L2	HGNC:1108	P47974	cytoplasmic
ZFP37	HGNC:12863	Q9Y6Q3	nuclear
ZFP42	HGNC:30949	Q96MM3	cytoplasmic
ZFP57	HGNC:18791	Q9NU63	nuclear
ZFP62	HGNC:23241	Q8NB50	nuclear
ZFP64	HGNC:15940	Q9NTW7	nuclear
ZFP69	HGNC:24708	Q49AA0	nuclear
ZFP69B	HGNC:28053	Q9UJL9	nuclear
ZFP82	HGNC:28682	Q8N141	nuclear
ZFP91	HGNC:14983	Q96JP5	cytoplasmic
ZFP92	HGNC:12865	A6NM28	nuclear
ZFPM1	HGNC:19762	Q8IX07	nuclear
ZFPM2	HGNC:16700	Q8WW38	nuclear
ZFR	HGNC:17277	Q96KR1	cytoplasmic
ZFR2	HGNC:29189	Q9UPR6	nuclear
ZFTA	HGNC:28449	C9JLR9	nuclear
ZFX	HGNC:12869	P17010	nuclear
ZFY	HGNC:12870	P08048	nuclear
ZFYVE16	HGNC:20756	Q7Z3T8	cytoplasmic
ZFYVE21	HGNC:20760	Q9BQ24	cytoplasmic
ZFYVE26	HGNC:20761	Q68DK2	cytoplasmic
ZFYVE9	HGNC:6775	O95405	cytoplasmic
ZGLP1	HGNC:37245	P0C6A0	nuclear
ZGRF1	HGNC:25654	Q86YA3	nuclear
ZHX1	HGNC:12871	Q9UKY1	nuclear
ZHX1-C8orf76	HGNC:42975	Q96EF9	nuclear
ZHX2	HGNC:18513	Q9Y6X8	nuclear
ZHX3	HGNC:15935	Q9H4I2	nuclear
ZIC1	HGNC:12872	Q15915	nuclear
ZIC2	HGNC:12873	O95409	nuclear
ZIC3	HGNC:12874	O60481	nuclear
ZIC4	HGNC:20393	Q8N9L1	nuclear
ZIC5	HGNC:20322	Q96T25	nuclear
ZIK1	HGNC:33104	Q3SY52	nuclear
ZIM2	HGNC:12875	Q9NZV7	nuclear
ZIM3	HGNC:16366	Q96PE6	nuclear
ZKSCAN1	HGNC:13101	P17029	nuclear
ZKSCAN2	HGNC:25677	Q63HK3	nuclear
ZKSCAN3	HGNC:13853	Q9BRR0	nuclear
ZKSCAN4	HGNC:13854	Q969J2	nuclear
ZKSCAN5	HGNC:12867	Q9Y2L8	nuclear
ZKSCAN7	HGNC:12955	Q9P0L1	nuclear
ZKSCAN8	HGNC:12983	Q15776	nuclear
ZMAT1	HGNC:29377	Q5H9K5	nuclear
ZMAT2	HGNC:26433	Q96NC0	nuclear
ZMAT3	HGNC:29983	Q9HA38	nuclear
ZMAT4	HGNC:25844	Q9H898	nuclear
ZMAT5	HGNC:28046	Q9UDW3	nuclear
ZMIZ1	HGNC:16493	Q9ULJ6	nuclear
ZMIZ2	HGNC:22229	Q8NF64	nuclear
ZMYM1	HGNC:26253	Q5SVZ6	nuclear
ZMYM2	HGNC:12989	Q9UBW7	nuclear
ZMYM3	HGNC:13054	Q14202	nuclear
ZMYM4	HGNC:13055	Q5VZL5	nuclear
ZMYM5	HGNC:13029	Q9UJ78	nuclear
ZMYM6	HGNC:13050	O95789	nuclear
ZMYND11	HGNC:16966	Q15326	nuclear
ZMYND12	HGNC:21192	Q9H0C1	cytoplasmic
ZMYND15	HGNC:20997	Q9H091	nuclear
ZMYND19	HGNC:21146	Q96E35	cytoplasmic
ZMYND8	HGNC:9397	Q9ULU4	nuclear
ZNF100	HGNC:12880	Q8IYN0	nuclear
ZNF101	HGNC:12881	Q8IZC7	nuclear
ZNF106	HGNC:12886	Q9H2Y7	nuclear
ZNF107	HGNC:12887	Q9UII5	nuclear
ZNF112	HGNC:12892	Q9UJU3	nuclear
ZNF114	HGNC:12894	Q8NC26	nuclear
ZNF117	HGNC:12897	Q03924	nuclear
ZNF12	HGNC:12902	P17014	nuclear
ZNF121	HGNC:12904	P58317	nuclear
ZNF124	HGNC:12907	Q15973	nuclear
ZNF132	HGNC:12916	P52740	nuclear
ZNF133	HGNC:12917	P52736	nuclear
ZNF134	HGNC:12918	P52741	nuclear
ZNF135	HGNC:12919	P52742	nuclear
ZNF136	HGNC:12920	P52737	nuclear
ZNF138	HGNC:12922	P52744	nuclear
ZNF14	HGNC:12924	P17017	nuclear
ZNF140	HGNC:12925	P52738	nuclear
ZNF141	HGNC:12926	Q15928	nuclear
ZNF142	HGNC:12927	P52746	nuclear
ZNF143	HGNC:12928	P52747	nuclear
ZNF146	HGNC:12931	Q15072	nuclear
ZNF148	HGNC:12933	Q9UQR1	nuclear
ZNF154	HGNC:12939	Q13106	nuclear
ZNF155	HGNC:12940	Q12901	nuclear
ZNF157	HGNC:12942	P51786	nuclear
ZNF16	HGNC:12947	P17020	nuclear
ZNF160	HGNC:12948	Q9HCG1	nuclear
ZNF165	HGNC:12953	P49910	nuclear
ZNF169	HGNC:12957	Q14929	nuclear
ZNF17	HGNC:12958	P17021	nuclear
ZNF174	HGNC:12963	Q15697	nuclear
ZNF175	HGNC:12964	Q9Y473	nuclear
ZNF177	HGNC:12966	Q13360	nuclear
ZNF180	HGNC:12970	Q9UJW8	nuclear
ZNF181	HGNC:12971	Q2M3W8	nuclear
ZNF182	HGNC:13001	P17025	nuclear
ZNF184	HGNC:12975	Q99676	nuclear
ZNF189	HGNC:12980	O75820	nuclear
ZNF19	HGNC:12981	P17023	nuclear
ZNF195	HGNC:12986	O14628	nuclear
ZNF197	HGNC:12988	O14709	nuclear
ZNF20	HGNC:12992	P17024	nuclear
ZNF200	HGNC:12993	P98182	nuclear
ZNF202	HGNC:12994	O95125	nuclear
ZNF205	HGNC:12996	O95201	nuclear
ZNF207	HGNC:12998	O43670	nuclear
ZNF208	HGNC:12999	O43345	nuclear
ZNF211	HGNC:13003	Q13398	nuclear
ZNF212	HGNC:13004	Q9UDV6	nuclear
ZNF213	HGNC:13005	O14771	nuclear
ZNF214	HGNC:13006	Q9UL59	nuclear
ZNF215	HGNC:13007	Q9UL58	nuclear
ZNF217	HGNC:13009	O75362	nuclear
ZNF219	HGNC:13011	Q9P2Y4	nuclear
ZNF22	HGNC:13012	P17026	nuclear
ZNF221	HGNC:13014	Q9UK13	nuclear
ZNF222	HGNC:13015	Q9UK12	nuclear
ZNF223	HGNC:13016	Q9UK11	nuclear
ZNF224	HGNC:13017	Q9NZL3	nuclear
ZNF225	HGNC:13018	Q9UK10	nuclear
ZNF226	HGNC:13019	Q9NYT6	nuclear
ZNF229	HGNC:13022	Q9UJW7	nuclear
ZNF23	HGNC:13023	P17027	nuclear
ZNF230	HGNC:13024	Q9UIE0	nuclear
ZNF232	HGNC:13026	Q9UNY5	nuclear
ZNF233	HGNC:30946	A6NK53	nuclear
ZNF234	HGNC:13027	Q14588	nuclear
ZNF235	HGNC:12866	Q14590	nuclear
ZNF239	HGNC:13031	Q16600	nuclear
ZNF24	HGNC:13032	P17028	nuclear
ZNF248	HGNC:13041	Q8NDW4	nuclear
ZNF25	HGNC:13043	P17030	nuclear
ZNF250	HGNC:13044	P15622	nuclear
ZNF251	HGNC:13045	Q9BRH9	nuclear
ZNF253	HGNC:13497	O75346	nuclear
ZNF254	HGNC:13047	O75437	nuclear
ZNF256	HGNC:13049	Q9Y2P7	nuclear
ZNF257	HGNC:13498	Q9Y2Q1	nuclear
ZNF26	HGNC:13053	P17031	nuclear
ZNF260	HGNC:13499	Q3ZCT1	nuclear
ZNF263	HGNC:13056	O14978	nuclear
ZNF264	HGNC:13057	O43296	nuclear
ZNF266	HGNC:13059	Q14584	nuclear
ZNF267	HGNC:13060	Q14586	nuclear
ZNF268	HGNC:13061	Q14587	nuclear
ZNF273	HGNC:13067	Q14593	nuclear
ZNF274	HGNC:13068	Q96GC6	nuclear
ZNF275	HGNC:13069	Q9NSD4	nuclear
ZNF28	HGNC:13073	P17035	nuclear
ZNF280A	HGNC:18597	P59817	nuclear
ZNF280B	HGNC:23022	Q86YH2	nuclear
ZNF280C	HGNC:25955	Q8ND82	nuclear
ZNF280D	HGNC:25953	Q6N043	nuclear
ZNF281	HGNC:13075	Q9Y2X9	nuclear
ZNF282	HGNC:13076	Q9UDV7	nuclear
ZNF283	HGNC:13077	Q8N7M2	nuclear
ZNF284	HGNC:13078	Q2VY69	nuclear
ZNF285	HGNC:13079	Q96NJ3	nuclear
