gene_symbol	uniprot_accession	hgnc_id	ensembl_gene	m1_n_db_votes	m1_uniprot_flag	m1_go_flag	m1_hpa_flag	m1_surfy_flag	m1_cspa_flag	sonnet_verdict	sonnet_reason	sonnet_confidence	source
SERPINB5	P36952	HGNC:8949	ENSG00000206075	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
SERPINE1	P05121	HGNC:8583	ENSG00000106366	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
SERPINE2	P07093	HGNC:8951	ENSG00000135919	1	0	0	0	0	1	contextual	stable_surface_attachment	medium	both
SERPINE3	A8MV23	HGNC:24774	ENSG00000253309	0	0	0	0	0	0	contextual	stable_surface_attachment	low	sonnet_only
SERPINF1	P36955	HGNC:8824	ENSG00000132386	1	0	0	0	0	1				m1_only
SERPINF2	P08697	HGNC:9075	ENSG00000167711	1	0	1	0	0	0				m1_only
SERPING1	P05155	HGNC:1228	ENSG00000149131	1	0	0	0	0	1				m1_only
SERPINI1	Q99574	HGNC:8943	ENSG00000163536	1	0	0	0	0	1				m1_only
SEZ6	Q53EL9	HGNC:15955	ENSG00000063015	2	1	0	0	1	0	contextual	dual_localization	medium	both
SEZ6L	Q9BYH1	HGNC:10763	ENSG00000100095	1	1	0	0	0	0	contextual	dual_localization	medium	both
SEZ6L2	Q6UXD5	HGNC:30844	ENSG00000174938	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
SFRP1	Q8N474	HGNC:10776	ENSG00000104332	1	0	1	0	0	0				m1_only
SFRP4	Q6FHJ7	HGNC:10778	ENSG00000106483	1	0	1	0	0	0				m1_only
SFSWAP	Q12872	HGNC:10790	ENSG00000061936	1	0	0	1	0	0				m1_only
SFTA2	Q6UW10	HGNC:18386	ENSG00000196260	0	0	0	0	0	0	contextual	tissue_restricted_surface	medium	sonnet_only
SFTPA1	Q8IWL2	HGNC:10798	ENSG00000122852	0	0	0	0	0	0	contextual	tissue_restricted_surface	medium	sonnet_only
SFTPA2	Q8IWL1	HGNC:10799	ENSG00000185303	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
SFTPB	P07988	HGNC:10801	ENSG00000168878	0	0	0	0	0	0	contextual	tissue_restricted_surface	medium	sonnet_only
SFTPC	P11686	HGNC:10802	ENSG00000168484	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
SGCA	Q16586	HGNC:10805	ENSG00000108823	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
SGCB	Q16585	HGNC:10806	ENSG00000163069	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
SGCD	Q92629	HGNC:10807	ENSG00000170624	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
SGCE	O43556	HGNC:10808	ENSG00000127990	5	1	1	1	1	1	yes	classical_surface_receptor	high	both
SGCG	Q13326	HGNC:10809	ENSG00000102683	2	1	1	0	0	0	yes	classical_surface_receptor	high	both
SGCZ	Q96LD1	HGNC:14075	ENSG00000185053	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
SGIP1	Q9BQI5	HGNC:25412	ENSG00000118473	1	0	1	0	0	0				m1_only
SGMS2	Q8NHU3	HGNC:28395	ENSG00000164023	0	0	0	0	0	0	yes	multipass_with_exposed_loops	high	sonnet_only
SH3BGR	P55822	HGNC:10822	ENSG00000185437	1	0	0	1	0	0				m1_only
SH3BGRL3	Q9H299	HGNC:15568	ENSG00000142669	1	0	1	0	0	0	contextual	dual_localization	low	both
SH3BP1	Q9Y3L3	HGNC:10824	ENSG00000100092	1	0	1	0	0	0				m1_only
SH3D21	A4FU49	HGNC:26236	ENSG00000214193	1	0	0	1	0	0				m1_only
SH3PXD2B	A1X283	HGNC:29242	ENSG00000174705	1	0	0	1	0	0				m1_only
SH3YL1	Q96HL8	HGNC:29546	ENSG00000035115	1	0	1	0	0	0	contextual	cell_state_induced	low	both
SHANK1	Q9Y566	HGNC:15474	ENSG00000161681	2	0	1	1	0	0				m1_only
SHANK2	Q9UPX8	HGNC:14295	ENSG00000162105	3	1	1	1	0	0				m1_only
SHANK3	Q9BYB0	HGNC:14294	ENSG00000251322	1	0	1	0	0	0				m1_only
SHARPIN	Q9H0F6	HGNC:25321	ENSG00000179526	1	0	0	1	0	0				m1_only
SHBG	P04278	HGNC:10839	ENSG00000129214	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
SHC1	P29353	HGNC:10840	ENSG00000160691	1	0	1	0	0	0				m1_only
SHH	Q15465	HGNC:10848	ENSG00000164690	1	0	1	0	0	0	contextual	dual_localization	medium	both
SHISA2	Q6UWI4	HGNC:20366	ENSG00000180730	1	1	0	0	0	0				m1_only
SHISA4	Q96DD7	HGNC:27139	ENSG00000198892	2	1	0	0	1	0	contextual	dual_localization	low	both
SHISA5	Q8N114	HGNC:30376	ENSG00000164054	1	1	0	0	0	0				m1_only
SHISA6	Q6ZSJ9	HGNC:34491	ENSG00000188803	4	1	1	1	1	0	yes	classical_surface_receptor	medium	both
SHISA7	A6NL88	HGNC:35409	ENSG00000187902	3	1	1	0	1	0	contextual	tissue_restricted_surface	medium	both
SHISA8	B8ZZ34	HGNC:18351	ENSG00000234965	3	1	1	0	1	0	contextual	tissue_restricted_surface	low	both
SHISA9	B4DS77	HGNC:37231	ENSG00000237515	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
SHISAL1	Q3SXP7	HGNC:29335	ENSG00000138944	2	1	0	0	1	0				m1_only
SHISAL2A	Q6UWV7	HGNC:28757	ENSG00000182183	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
SHISAL2B	A6NKW6	HGNC:34236	ENSG00000145642	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
SHKBP1	Q8TBC3	HGNC:19214	ENSG00000160410	1	0	0	1	0	0				m1_only
SHROOM1	Q2M3G4	HGNC:24084	ENSG00000164403	1	0	1	0	0	0				m1_only
SHROOM2	Q13796	HGNC:630	ENSG00000146950	3	1	1	1	0	0				m1_only
SHROOM3	Q8TF72	HGNC:30422	ENSG00000138771	2	1	1	0	0	0				m1_only
SHROOM4	Q9ULL8	HGNC:29215	ENSG00000158352	1	0	1	0	0	0				m1_only
SHTN1	A0MZ66	HGNC:29319	ENSG00000187164	1	0	0	1	0	0				m1_only
SI	P14410	HGNC:10856	ENSG00000090402	2	1	1	0	0	0	yes	classical_surface_receptor	high	both
SIAE	Q9HAT2	HGNC:18187	ENSG00000110013	0	0	0	0	0	0	contextual	lysosomal_exocytosis	medium	sonnet_only
SIDT1	Q9NXL6	HGNC:25967	ENSG00000072858	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SIDT2	Q8NBJ9	HGNC:24272	ENSG00000149577	3	1	0	0	1	1	contextual	dual_localization	medium	both
SIGIRR	Q6IA17	HGNC:30575	ENSG00000185187	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
SIGLEC1	Q9BZZ2	HGNC:11127	ENSG00000088827	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
SIGLEC10	Q96LC7	HGNC:15620	ENSG00000142512	4	1	0	1	1	1	yes	classical_surface_receptor	high	both
SIGLEC11	Q96RL6	HGNC:15622	ENSG00000161640	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
SIGLEC12	Q96PQ1	HGNC:15482	ENSG00000254521	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
SIGLEC14	Q08ET2	HGNC:32926	ENSG00000254415	3	1	0	1	1	0	yes	classical_surface_receptor	high	both
SIGLEC15	Q6ZMC9	HGNC:27596	ENSG00000197046	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
SIGLEC16	A6NMB1	HGNC:24851	ENSG00000161643	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
SIGLEC5	O15389	HGNC:10874	ENSG00000105501	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
SIGLEC6	O43699	HGNC:10875	ENSG00000105492	4	1	0	1	1	1	yes	classical_surface_receptor	high	both
SIGLEC7	Q9Y286	HGNC:10876	ENSG00000168995	4	1	0	1	1	1	yes	classical_surface_receptor	high	both
SIGLEC8	Q9NYZ4	HGNC:10877	ENSG00000105366	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
SIGLEC9	Q9Y336	HGNC:10878	ENSG00000129450	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
SIGLECL1	Q8N7X8	HGNC:26856	ENSG00000179213	1	0	0	0	1	0	contextual	dual_localization	low	both
SIN3B	O75182	HGNC:19354	ENSG00000127511	1	0	0	1	0	0				m1_only
SIPA1	Q96FS4	HGNC:10885	ENSG00000213445	1	0	0	1	0	0				m1_only
SIPA1L1	O43166	HGNC:20284	ENSG00000197555	1	0	0	1	0	0				m1_only
SIPA1L3	O60292	HGNC:23801	ENSG00000105738	2	1	0	1	0	0				m1_only
SIRPA	P78324	HGNC:9662	ENSG00000198053	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
SIRPB1	Q5TFQ8	HGNC:15928	ENSG00000101307	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
SIRPB2	Q5JXA9	HGNC:16247	ENSG00000196209	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
SIRPD	Q9H106	HGNC:16248	ENSG00000125900	0	0	0	0	0	0	yes	classical_surface_receptor	medium	sonnet_only
SIRPG	Q9P1W8	HGNC:15757	ENSG00000089012	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
SIT1	Q9Y3P8	HGNC:17710	ENSG00000137078	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
SKAP1	Q86WV1	HGNC:15605	ENSG00000141293	2	0	1	1	0	0				m1_only
SLAMF1	Q13291	HGNC:10903	ENSG00000117090	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
SLAMF6	Q96DU3	HGNC:21392	ENSG00000162739	5	1	1	1	1	1	yes	classical_surface_receptor	high	both
SLAMF7	Q9NQ25	HGNC:21394	ENSG00000026751	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
SLAMF8	Q9P0V8	HGNC:21391	ENSG00000158714	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
SLAMF9	Q96A28	HGNC:18430	ENSG00000162723	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
SLC10A1	Q14973	HGNC:10905	ENSG00000100652	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC10A2	Q12908	HGNC:10906	ENSG00000125255	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC10A3	P09131	HGNC:22979	ENSG00000126903	1	0	0	0	1	0				m1_only
SLC10A4	Q96EP9	HGNC:22980	ENSG00000145248	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC10A5	Q5PT55	HGNC:22981	ENSG00000253598	3	1	0	1	1	0	contextual	tissue_restricted_surface	low	both
SLC10A6	Q3KNW5	HGNC:30603	ENSG00000145283	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC10A7	Q0GE19	HGNC:23088	ENSG00000120519	1	1	0	0	0	0	contextual	dual_localization	medium	both
SLC11A1	P49279	HGNC:10907	ENSG00000018280	2	1	0	0	1	0				m1_only
SLC11A2	P49281	HGNC:10908	ENSG00000110911	4	1	1	0	1	1	contextual	dual_localization	medium	both
SLC12A1	Q13621	HGNC:10910	ENSG00000074803	3	1	1	0	1	0				m1_only
SLC12A2	P55011	HGNC:10911	ENSG00000064651	5	1	1	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC12A3	P55017	HGNC:10912	ENSG00000070915	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC12A4	Q9UP95	HGNC:10913	ENSG00000124067	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC12A5	Q9H2X9	HGNC:13818	ENSG00000124140	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC12A6	Q9UHW9	HGNC:10914	ENSG00000140199	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC12A7	Q9Y666	HGNC:10915	ENSG00000113504	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC12A8	A0AV02	HGNC:15595	ENSG00000221955	2	0	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC12A9	Q9BXP2	HGNC:17435	ENSG00000146828	4	1	1	0	1	1	yes	multipass_with_exposed_loops	medium	both
SLC13A1	Q9BZW2	HGNC:10916	ENSG00000081800	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC13A2	Q13183	HGNC:10917	ENSG00000007216	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC13A3	Q8WWT9	HGNC:14430	ENSG00000158296	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC13A4	Q9UKG4	HGNC:15827	ENSG00000164707	1	0	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC13A5	Q86YT5	HGNC:23089	ENSG00000141485	2	1	0	1	0	0	yes	multipass_with_exposed_loops	high	both
SLC14A1	Q13336	HGNC:10918	ENSG00000141469	5	1	1	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC14A2	Q15849	HGNC:10919	ENSG00000132874	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC15A1	P46059	HGNC:10920	ENSG00000088386	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC15A2	Q16348	HGNC:10921	ENSG00000163406	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC15A3	Q8IY34	HGNC:18068	ENSG00000110446	3	1	0	0	1	1	contextual	lysosomal_exocytosis	medium	both
SLC15A4	Q8N697	HGNC:23090	ENSG00000139370	3	1	0	0	1	1				m1_only
SLC15A5	A6NIM6	HGNC:33455	ENSG00000188991	1	0	0	0	1	0	contextual	lysosomal_exocytosis	low	both
SLC16A1	P53985	HGNC:10922	ENSG00000155380	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC16A10	Q8TF71	HGNC:17027	ENSG00000112394	3	1	1	1	0	0	yes	multipass_with_exposed_loops	high	both
SLC16A11	Q8NCK7	HGNC:23093	ENSG00000174326	0	0	0	0	0	0	yes	multipass_with_exposed_loops	high	sonnet_only
SLC16A12	Q6ZSM3	HGNC:23094	ENSG00000152779	3	1	1	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC16A14	Q7RTX9	HGNC:26417	ENSG00000163053	0	0	0	0	0	0	yes	multipass_with_exposed_loops	medium	sonnet_only
SLC16A2	P36021	HGNC:10923	ENSG00000147100	3	1	1	1	0	0	yes	multipass_with_exposed_loops	high	both
SLC16A3	O15427	HGNC:10924	ENSG00000141526	3	1	1	1	0	0	yes	multipass_with_exposed_loops	high	both
SLC16A4	O15374	HGNC:10925	ENSG00000168679	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC16A5	O15375	HGNC:10926	ENSG00000170190	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC16A6	O15403	HGNC:10927	ENSG00000108932	3	1	1	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC16A7	O60669	HGNC:10928	ENSG00000118596	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC16A8	O95907	HGNC:16270	ENSG00000100156	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC16A9	Q7RTY1	HGNC:23520	ENSG00000165449	1	0	0	1	0	0	yes	multipass_with_exposed_loops	high	both
SLC17A1	Q14916	HGNC:10929	ENSG00000124568	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC17A2	O00624	HGNC:10930	ENSG00000112337	2	1	1	0	0	0	yes	multipass_with_exposed_loops	medium	both
SLC17A3	O00476	HGNC:10931	ENSG00000124564	1	0	1	0	0	0	contextual	tissue_restricted_surface	high	both
SLC17A4	Q9Y2C5	HGNC:10932	ENSG00000146039	2	1	1	0	0	0	yes	multipass_with_exposed_loops	medium	both
SLC17A5	Q9NRA2	HGNC:10933	ENSG00000119899	4	1	1	1	1	0	contextual	lysosomal_exocytosis	medium	both
SLC17A6	Q9P2U8	HGNC:16703	ENSG00000091664	1	0	0	0	1	0				m1_only
SLC17A7	Q9P2U7	HGNC:16704	ENSG00000104888	2	1	0	0	1	0				m1_only
SLC17A8	Q8NDX2	HGNC:20151	ENSG00000179520	1	0	0	0	1	0				m1_only
SLC17A9	Q9BYT1	HGNC:16192	ENSG00000101194	1	0	0	0	1	0				m1_only
SLC18A1	P54219	HGNC:10934	ENSG00000036565	1	0	0	0	1	0				m1_only
SLC18A2	Q05940	HGNC:10935	ENSG00000165646	1	0	0	0	1	0				m1_only
SLC18A3	Q16572	HGNC:10936	ENSG00000187714	2	0	1	0	1	0				m1_only
SLC18B1	Q6NT16	HGNC:21573	ENSG00000146409	1	1	0	0	0	0				m1_only
SLC19A1	P41440	HGNC:10937	ENSG00000173638	5	1	1	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC19A2	O60779	HGNC:10938	ENSG00000117479	3	1	0	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC19A3	Q9BZV2	HGNC:16266	ENSG00000135917	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC1A1	P43005	HGNC:10939	ENSG00000106688	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC1A2	P43004	HGNC:10940	ENSG00000110436	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC1A3	P43003	HGNC:10941	ENSG00000079215	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC1A4	P43007	HGNC:10942	ENSG00000115902	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC1A5	Q15758	HGNC:10943	ENSG00000105281	5	1	1	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC1A6	P48664	HGNC:10944	ENSG00000105143	2	0	0	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC1A7	O00341	HGNC:10945	ENSG00000162383	2	1	0	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC20A1	Q8WUM9	HGNC:10946	ENSG00000144136	1	0	0	1	0	0	yes	multipass_with_exposed_loops	high	both
SLC20A2	Q08357	HGNC:10947	ENSG00000168575	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A1	O15245	HGNC:10963	ENSG00000175003	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A10	Q63ZE4	HGNC:18057	ENSG00000184999	1	1	0	0	0	0	yes	multipass_with_exposed_loops	medium	both
SLC22A11	Q9NSA0	HGNC:18120	ENSG00000168065	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A12	Q96S37	HGNC:17989	ENSG00000197891	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A13	Q9Y226	HGNC:8494	ENSG00000172940	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A14	Q9Y267	HGNC:8495	ENSG00000144671	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC22A15	Q8IZD6	HGNC:20301	ENSG00000163393	1	0	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC22A16	Q86VW1	HGNC:20302	ENSG00000004809	3	0	0	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC22A17	Q8WUG5	HGNC:23095	ENSG00000092096	1	0	0	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A2	O15244	HGNC:10966	ENSG00000112499	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A20P	A6NK97			2	1	0	0	1	0				m1_only
SLC22A23	A1A5C7	HGNC:21106	ENSG00000137266	2	0	0	0	1	1	yes	multipass_with_exposed_loops	medium	both
SLC22A24	Q8N4F4	HGNC:28542	ENSG00000197658	0	0	0	0	0	0	yes	multipass_with_exposed_loops	medium	sonnet_only
SLC22A25	Q6T423	HGNC:32935	ENSG00000196600	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC22A3	O75751	HGNC:10967	ENSG00000146477	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC22A31	A6NKX4	HGNC:27091	ENSG00000259803	1	1	0	0	0	0	contextual	dual_localization	low	both
SLC22A4	Q9H015	HGNC:10968	ENSG00000197208	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC22A5	O76082	HGNC:10969	ENSG00000197375	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC22A6	Q4U2R8	HGNC:10970	ENSG00000197901	3	1	1	0	1	0				m1_only
SLC22A7	Q9Y694	HGNC:10971	ENSG00000137204	3	1	1	0	1	0				m1_only
SLC22A8	Q8TCC7	HGNC:10972	ENSG00000149452	3	1	1	0	1	0				m1_only
SLC22A9	Q8IVM8	HGNC:16261	ENSG00000149742	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC23A1	Q9UHI7	HGNC:10974	ENSG00000170482	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC23A2	Q9UGH3	HGNC:10973	ENSG00000089057	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC23A3	Q6PIS1	HGNC:20601	ENSG00000213901	2	1	0	1	0	0	yes	multipass_with_exposed_loops	medium	both
SLC24A1	O60721	HGNC:10975	ENSG00000074621	1	1	0	0	0	0	yes	multipass_with_exposed_loops	high	both
SLC24A2	Q9UI40	HGNC:10976	ENSG00000155886	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC24A3	Q9HC58	HGNC:10977	ENSG00000185052	2	1	0	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC24A4	Q8NFF2	HGNC:10978	ENSG00000140090	4	1	1	1	1	0	yes	multipass_with_exposed_loops	medium	both
SLC24A5	Q71RS6	HGNC:20611	ENSG00000188467	2	1	0	0	1	0				m1_only
SLC26A1	Q9H2B4	HGNC:10993	ENSG00000145217	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC26A11	Q86WA9	HGNC:14471	ENSG00000181045	2	1	1	0	0	0	yes	multipass_with_exposed_loops	medium	both
SLC26A2	P50443	HGNC:10994	ENSG00000155850	3	1	0	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC26A3	P40879	HGNC:3018	ENSG00000091138	2	1	0	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC26A4	O43511	HGNC:8818	ENSG00000091137	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC26A5	P58743	HGNC:9359	ENSG00000170615	4	1	1	0	1	1	yes	multipass_with_exposed_loops	medium	both
SLC26A6	Q9BXS9	HGNC:14472	ENSG00000225697	5	1	1	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC26A7	Q8TE54	HGNC:14467	ENSG00000147606	2	1	1	0	0	0	yes	multipass_with_exposed_loops	high	both
SLC26A8	Q96RN1	HGNC:14468	ENSG00000112053	2	1	0	0	1	0	contextual	tissue_restricted_surface	high	both
SLC26A9	Q7LBE3	HGNC:14469	ENSG00000174502	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC27A1	Q6PCB7	HGNC:10995	ENSG00000130304	3	1	1	1	0	0	yes	multipass_with_exposed_loops	medium	both
SLC27A4	Q6P1M0	HGNC:10998	ENSG00000167114	0	0	0	0	0	0	yes	multipass_with_exposed_loops	medium	sonnet_only
SLC27A6	Q9Y2P4	HGNC:11000	ENSG00000113396	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
SLC28A1	O00337	HGNC:11001	ENSG00000156222	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC28A2	O43868	HGNC:11002	ENSG00000137860	2	0	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC28A3	Q9HAS3	HGNC:16484	ENSG00000197506	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC29A1	Q99808	HGNC:11003	ENSG00000112759	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC29A2	Q14542	HGNC:11004	ENSG00000174669	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC29A3	Q9BZD2	HGNC:23096	ENSG00000198246	2	1	0	0	1	0	contextual	dual_localization	medium	both
SLC29A4	Q7RTT9	HGNC:23097	ENSG00000164638	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC2A1	P11166	HGNC:11005	ENSG00000117394	5	1	1	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC2A10	O95528	HGNC:13444	ENSG00000197496	2	1	0	0	1	0				m1_only
SLC2A11	Q9BYW1	HGNC:14239	ENSG00000133460	2	1	0	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC2A12	Q8TD20	HGNC:18067	ENSG00000146411	3	1	0	1	1	0	yes	multipass_with_exposed_loops	medium	both
SLC2A13	Q96QE2	HGNC:15956	ENSG00000151229	4	1	1	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC2A14	Q8TDB8	HGNC:18301	ENSG00000173262	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC2A2	P11168	HGNC:11006	ENSG00000163581	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC2A3	P11169	HGNC:11007	ENSG00000059804	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC2A4	P14672	HGNC:11009	ENSG00000181856	4	1	1	0	1	1	contextual	cell_state_induced	high	both
SLC2A5	P22732	HGNC:11010	ENSG00000142583	5	1	1	1	1	1	yes	multipass_with_exposed_loops	high	both
SLC2A6	Q9UGQ3	HGNC:11011	ENSG00000160326	2	1	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
SLC2A7	Q6PXP3	HGNC:13445	ENSG00000197241	2	1	0	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC2A8	Q9NY64	HGNC:13812	ENSG00000136856	2	1	0	0	1	0	contextual	dual_localization	medium	both
SLC2A9	Q9NRM0	HGNC:13446	ENSG00000109667	3	1	0	0	1	1	yes	multipass_with_exposed_loops	high	both
SLC30A1	Q9Y6M5	HGNC:11012	ENSG00000170385	4	1	1	1	1	0	contextual	dual_localization	medium	both
SLC30A10	Q6XR72	HGNC:25355	ENSG00000196660	1	1	0	0	0	0				m1_only
SLC30A5	Q8TAD4	HGNC:19089	ENSG00000145740	2	1	1	0	0	0				m1_only
SLC30A6	Q6NXT4	HGNC:19305	ENSG00000152683	2	1	1	0	0	0				m1_only
SLC30A8	Q8IWU4	HGNC:20303	ENSG00000164756	1	0	0	1	0	0	contextual	dual_localization	medium	both
SLC31A1	O15431	HGNC:11016	ENSG00000136868	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC31A2	O15432	HGNC:11017	ENSG00000136867	2	1	0	1	0	0	contextual	dual_localization	medium	both
SLC32A1	Q9H598	HGNC:11018	ENSG00000101438	1	0	0	0	1	0				m1_only
SLC33A1	O00400	HGNC:95	ENSG00000169359	2	1	0	0	1	0				m1_only
SLC34A1	Q06495	HGNC:11019	ENSG00000131183	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC34A2	O95436	HGNC:11020	ENSG00000157765	4	1	1	1	1	0	yes	multipass_with_exposed_loops	high	both
SLC34A3	Q8N130	HGNC:20305	ENSG00000198569	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
SLC35A5	Q9BS91	HGNC:20792	ENSG00000138459	1	0	0	0	1	0				m1_only
SLC35D2	Q76EJ3	HGNC:20799	ENSG00000130958	1	1	0	0	0	0				m1_only
SLC35F2	Q8IXU6	HGNC:23615	ENSG00000110660	1	1	0	0	0	0	contextual	cell_state_induced	medium	both
SLC35F4	A4IF30	HGNC:19845	ENSG00000151812	1	0	0	0	1	0				m1_only
SLC35G2	Q8TBE7	HGNC:28480	ENSG00000168917	2	1	0	1	0	0	contextual	dual_localization	medium	both
